word_x	word_y	f_xy	f_x	f_y	pmi
1	6	5	61	44	5.804434018957784
bear	april	10	131	41	5.8036279690024335
monday	morning	4	50	43	5.8025539357937825
event	annual	3	135	12	5.795859283219775
thursday	24	3	54	30	5.795859283219775
school	high	36	177	110	5.793634618105261
die	ms	3	204	8	5.785212039020267
address	email	3	40	41	5.778157281486315
marry	oct	7	132	29	5.777654687842184
street	south	4	50	44	5.769387071858584
post	facebook	3	66	25	5.769387071858584
marry	26	6	132	25	5.769387071858584
17	marry	6	25	132	5.769387071858584
thursday	die	20	54	204	5.767290131023004
hold	funeral	6	95	35	5.758498755715848
build	wall	4	86	26	5.745970407427415
minute	9	3	56	30	5.743391863325639
dig	12	3	40	42	5.743391863325639
sunday	2016	4	47	48	5.733123527871812
busy	pretty	3	18	94	5.733123527871812
june	20	4	48	47	5.733123527871812
check	update	3	77	22	5.731419221659563
stop	lane	3	100	17	5.726318349966697
mr	sept	3	81	21	5.725469955328377
like	sounds	5	406	7	5.721912135915187
investigation	incident	3	38	45	5.717856771218502
5	000	3	59	29	5.717013336502348
5	oct	3	59	29	5.717013336502348
deal	announce	3	52	33	5.712803543492216
$	6	5	65	44	5.712803543492216
dig	block	3	40	43	5.709444531402301
fee	pay	5	35	82	5.707767953594918
saturday	26	3	69	25	5.705256734438868
january	2016	3	36	48	5.7027498788282935
tuesday	2016	4	48	48	5.7027498788282935
marry	nov	8	132	35	5.698997743967186
good	luck	12	409	17	5.694217506799673
member	church	13	85	89	5.687990231307598
bear	february	6	131	27	5.6693268772908425
report	journal	3	118	15	5.668103736021402
road	west	3	59	30	5.668103736021402
hold	ceremony	4	95	25	5.6589630821649335
8	thursday	3	33	54	5.65835575946984
event	host	5	135	22	5.65835575946984
plan	wed	4	119	20	5.655929022075299
begin	trial	3	119	15	5.655929022075299
make	difference	5	71	42	5.652538432874525
prefer	experience	3	16	112	5.650282458934158
city	york	3	128	14	5.650282458934158
hold	reception	3	95	19	5.639854259217229
finish	rebound	5	104	29	5.636182261889304
city	council	7	128	33	5.635635682969756
feel	pain	5	159	19	5.633792506430027
locate	suspect	3	49	37	5.633474171247603
officer	police	10	56	108	5.6323605509368955
july	2011	3	70	26	5.627914645905703
cause	damage	3	63	29	5.622376462364273
late	daughter	5	71	43	5.618591100951188
19	bear	6	28	131	5.616859457396707
die	mae	3	204	9	5.6152870375779536
conduct	check	3	24	77	5.605888339575705
add	mixture	3	132	14	5.605888339575705
enjoy	fish	5	103	30	5.601211852366231
different	venue	3	155	12	5.596550474996368
bear	27	4	131	19	5.591324365289569
funeral	church	5	35	89	5.589586527246603
write	letter	3	72	26	5.587272661408357
care	health	4	76	33	5.580353247468567
huge	opportunity	3	41	46	5.576523420316665
eye	believe	3	37	51	5.5757586733913165
lead	0	3	111	17	5.5757586733913165
article	appear	4	68	37	5.5757586733913165
12	assist	4	42	60	5.573466861883327
town	small	6	61	62	5.572703733042
away	2010	3	95	20	5.565853677773451
county	2007	3	119	16	5.562819617683818
die	mrs	17	204	53	5.55979192498625
2016	mrs	4	48	53	5.55979192498625
add	rebound	6	132	29	5.5552622665057365
thing	terrible	3	213	9	5.553002759323611
year	38	4	320	8	5.550746785383243
year	33	3	320	6	5.550746785383243
15	2016	3	40	48	5.550746785383243
march	30	3	41	47	5.54549652469604
company	employee	3	92	21	5.541758002155989
fire	respond	3	84	23	5.541758002155989
public	library	4	96	27	5.5328248773859805
write	song	3	72	27	5.5328248773859805
provide	lunch	4	118	22	5.530600212271467
medical	mrs	4	49	53	5.530044581592199
attend	university	3	65	30	5.528378972354789
goal	assist	7	76	60	5.5252116932761055
active	church	3	22	89	5.522472331388067
regional	die	5	16	204	5.522177633186472
bear	feb	3	131	15	5.517323783845793
pay	attention	3	82	24	5.515122875652522
use	force	3	86	23	5.507810670232651
find	offensive	3	220	9	5.50635266602479
add	assist	12	132	60	5.50635266602479
find	sales	3	220	9	5.50635266602479
saturday	2012	3	69	29	5.491131929086021
cost	15	4	67	40	5.484657594925471
march	bear	8	41	131	5.481699874115072
hospital	st	5	66	51	5.477783513828019
field	leave	3	19	107	5.468242881147029
day	150	3	226	9	5.467533417134262
provide	equipment	4	118	23	5.466469874851751
member	board	9	85	72	5.463283944132904
die	24	9	204	30	5.463283944132904
dig	seven	3	40	51	5.463283944132904
die	2010	6	204	20	5.463283944132904
good	fortune	3	409	5	5.459752253162651
hospital	wednesday	3	66	31	5.459046951246433
point	conversion	5	228	15	5.454822365384707
technology	information	3	27	76	5.454822365384707
11	marry	5	26	132	5.449769137658422
2	half	9	194	32	5.44268703952579
officer	suspect	3	56	37	5.440829093305208
friday	15	3	52	40	5.435269567963307
door	ticket	3	52	40	5.435269567963307
serve	lunch	3	95	22	5.428350154023517
kill	seven	6	82	51	5.427660034402183
yard	score	6	59	71	5.425247212125238
news	daily	3	84	25	5.421463768438277
13	assist	3	35	60	5.421463768438277
member	council	4	85	33	5.418889824774451
jan	marry	3	16	132	5.413243261633308
june	marry	9	48	132	5.413243261633308
bear	daughter	8	131	43	5.412987124031058
little	bite	3	73	29	5.409831826984172
great	grandchild	5	272	13	5.406700415766537
day	30	15	226	47	5.404797661786299
question	answer	21	134	111	5.404487246241487
die	hospital	19	204	66	5.403782932384242
church	cemetery	6	89	48	5.396941449304208
die	sept	6	204	21	5.392894616241506
today	nov	5	102	35	5.392894616241506
block	street	3	43	50	5.3875164365149395
school	attend	16	177	65	5.382701517159154
thursday	memorial	3	54	40	5.380821783940931
approach	different	9	42	155	5.3741580536599205
april	mrs	3	41	53	5.372164921810479
read	worth	3	121	18	5.368849142274855
week	last	3	104	21	5.364880240071909
saturday	mrs	5	69	53	5.3581580638165995
$	25	3	65	34	5.347806726712967
22	marry	5	28	132	5.34285393374191
today	oct	4	102	29	5.342268543171538
die	oct	8	204	29	5.342268543171538
saturday	morning	4	69	43	5.337885668790339
bear	august	6	131	34	5.3367515382039725
line	wait	3	62	36	5.333516069162574
minute	15	3	56	40	5.328354364046795
article	thanks	3	68	33	5.325780420382969
article	excellent	3	68	33	5.325780420382969
season	regular	3	107	21	5.323852971811855
pass	24	3	75	30	5.321928094887363
property	value	4	75	40	5.321928094887363
june	sunday	3	48	47	5.318086028592968
service	baptist	4	121	25	5.309955453221287
church	burial	4	89	34	5.309478608053869
like	topic	15	406	28	5.306874636636344
$	fee	3	65	35	5.305986551018341
bear	texas	5	131	29	5.303198978492945
18	bear	6	35	131	5.294931362509345
die	2004	4	204	15	5.293358942690592
service	customer	3	121	19	5.290846630273582
hold	service	15	95	121	5.290846630273582
park	memorial	5	96	40	5.28771237954945
june	2016	3	48	48	5.28771237954945
4	october	3	72	32	5.28771237954945
14	july	4	44	70	5.283960244688342
coach	football	3	61	38	5.27897252998529
center	mrs	5	73	53	5.276857961714752
die	29	5	204	19	5.274250119742887
die	27	5	204	19	5.274250119742887
give	god	4	82	38	5.267195362208937
new	brand	4	260	12	5.265344566520995
saturday	die	18	69	204	5.2616500829632535
short	fall	4	46	68	5.2616500829632535
fire	hall	3	84	28	5.257965036155397
community	involve	5	119	33	5.255391092491571
hold	baptist	3	95	25	5.243925582886089
away	stay	9	95	75	5.243925582886089
marry	24	5	132	30	5.243318260190996
available	package	3	114	21	5.23242994404826
john	st	3	47	51	5.230623187342629
pass	21	3	75	32	5.22881869049588
tax	property	3	32	75	5.22881869049588
call	phone	3	100	24	5.22881869049588
center	health	3	73	33	5.223418702753291
late	december	3	71	34	5.2204274202367404
lead	rebound	4	111	29	5.220278018792928
day	50	7	226	25	5.215994650138297
god	heart	3	38	64	5.2097098675481766
hospital	injury	3	66	37	5.203789896004358
die	clark	3	204	12	5.20024953829911
june	die	12	48	204	5.20024953829911
street	locate	3	50	49	5.199071347101829
medical	monday	3	49	50	5.199071347101829
serve	purpose	3	95	26	5.187342054519721
free	registration	3	103	24	5.186174353087387
2	0	4	194	17	5.185299196833139
soon	release	3	45	55	5.184424571137428
monday	hospital	4	50	66	5.184424571137428
attend	church	7	65	89	5.181928558333357
different	compete	3	155	16	5.181512975717524
father	son	3	62	40	5.181512975717524
play	role	6	226	22	5.178026799939277
bear	aug	3	131	19	5.1762868660107255
sunday	mrs	3	47	53	5.175128074750925
house	p.m	3	104	24	5.172235162129513
park	near	3	96	26	5.172235162129513
raise	kid	4	45	74	5.171368418311981
begin	construction	4	119	28	5.170502194905058
business	model	3	121	21	5.146456720938407
monday	die	12	50	204	5.141355849245541
serve	board	8	95	72	5.132894270497346
season	holiday	3	107	24	5.131207893869458
block	assist	3	43	60	5.124482030681145
thursday	2016	3	54	48	5.117787378107137
water	hot	3	81	32	5.117787378107137
8	bear	5	33	131	5.116785854262064
14	yard	3	44	59	5.115562712992623
report	washington	3	118	22	5.115562712992623
old	daughter	5	101	43	5.110126737704076
die	sunday	11	204	47	5.10509230525877
locate	church	5	49	89	5.104159700076362
community	resource	3	119	22	5.103387999046521
active	community	3	22	119	5.103387999046521
county	host	3	119	22	5.103387999046521
home	2009	4	194	18	5.102837036641166
money	earn	3	97	27	5.102837036641166
create	opportunity	3	57	46	5.101185410770007
13	record	3	35	75	5.099535673550914
action	take	10	43	204	5.095912878484374
minute	20	3	56	47	5.09569360725652
find	estate	3	220	12	5.091315166745946
run	yard	12	179	59	5.091178554365664
day	close	19	226	74	5.090970065670054
medical	thursday	3	49	54	5.088040034713085
arrest	police	6	49	108	5.088040034713085
friday	die	12	52	204	5.084772320879174
friday	night	4	52	68	5.084772320879174
set	rule	3	95	28	5.080426850603209
lead	effort	5	111	40	5.0782590139204995
use	land	3	86	31	5.077176315902789
stuff	kind	3	46	58	5.076094429807177
group	age	3	89	30	5.075013354416845
thursday	hospital	4	54	66	5.073393258748683
die	july	16	204	70	5.070966521354143
member	club	4	85	42	5.070966521354143
ticket	cost	3	40	67	5.069620095646627
25	marry	5	34	132	5.062746014549175
catch	pass	4	48	75	5.058893689053568
event	association	3	135	20	5.058893689053568
property	sell	4	75	48	5.058893689053568
marry	april	6	132	41	5.055691257015225
block	drive	3	43	63	5.054092702789747
play	tonight	3	226	12	5.052495917855418
let	instead	3	136	20	5.04824644485406
cool	pretty	3	29	94	5.045067534186552
receive	winner	3	70	39	5.042952145184547
vote	early	3	76	36	5.0397848661058635
example	set	5	48	95	5.0397848661058635
center	monday	4	73	50	5.038994131615864
july	marry	10	70	132	5.020925838854548
body	woman	3	33	84	5.020925838854548
add	13	5	132	35	5.020925838854548
yard	20	3	59	47	5.0204054799522835
17	lead	3	25	111	5.019365324866931
happen	accident	3	111	25	5.019365324866931
ride	enjoy	3	27	103	5.016249351645075
game	inning	3	214	13	5.015730676449523
school	central	4	177	21	5.012751907408848
type	different	5	30	155	5.011587974275212
present	award	3	65	43	5.0090048132612095
12	lead	5	42	111	5.007869686029101
die	october	7	204	32	5.007604460356714
battle	continue	3	26	108	5.002310160687201
double	door	3	54	52	5.002310160687201
assist	20	3	60	47	4.996157933705606
$	price	4	65	58	4.992326072114579
bear	september	5	131	36	4.991254972178205
3	5	3	48	59	4.990031830908764
message	post	3	43	66	4.9869785069312105
like	nightmare	3	406	7	4.9849465417489816
away	24	3	95	30	4.980891177052295
stay	strong	3	75	38	4.980891177052295
year	old	34	320	101	4.9799981438817875
article	thank	4	68	56	4.977857116962662
take	ryan	3	204	14	4.977857116962662
enjoy	garden	4	103	37	4.976720987458437
new	generation	3	260	11	4.97583794932601
problem	fix	3	143	20	4.97583794932601
thursday	mrs	3	54	53	4.974829424265094
open	session	4	147	26	4.972562817293149
add	carry	4	132	29	4.9702997657845795
service	memorial	5	121	40	4.953811642996011
big	fan	4	155	25	4.952694285221644
point	steal	4	228	17	4.952322024855524
die	aug	4	204	19	4.952322024855524
information	contact	4	76	51	4.952322024855524
detail	release	3	53	55	4.948357212903903
mr	2016	4	81	48	4.947862376664824
add	yard	8	132	59	4.945637711550311
change	forever	3	225	13	4.943416471633633
situation	difficult	3	75	39	4.943416471633633
date	check	3	38	77	4.942923326853275
1	3	3	61	48	4.941937542707719
face	challenge	5	66	74	4.940755490170565
die	2015	5	204	24	4.937215132465316
die	28	5	204	24	4.937215132465316
tuesday	die	10	48	204	4.937215132465316
day	patrick	3	226	13	4.937018700435482
9	bear	4	30	131	4.932361283124637
state	own	3	118	25	4.931138141855196
purchase	food	3	34	87	4.927231043892694
bill	president	4	67	59	4.923942640450992
minute	10	3	56	53	4.922362004370958
work	38	3	372	8	4.918478569883731
money	spend	4	97	41	4.915210033465394
family	farm	5	166	30	4.912672948202525
center	april	3	73	41	4.910260817493661
little	girl	3	73	41	4.910260817493661
photo	department	3	81	37	4.908334012478187
man	young	7	143	49	4.905448621434612
5	st	3	59	51	4.902568989658425
handle	police	3	28	108	4.895394956770689
begin	december	4	119	34	4.890394275712323
away	turn	6	95	64	4.887781772660814
die	nov	7	204	35	4.878321443411748
18	die	7	35	204	4.878321443411748
assist	seven	3	60	51	4.878321443411748
pass	march	3	75	41	4.8712666858777975
face	charge	5	66	78	4.864806636937266
time	waste	5	369	14	4.859771047039968
home	jan	3	194	16	4.857724538804634
dig	finish	4	40	104	4.850307067242151
finish	15	4	104	40	4.850307067242151
spring	begin	4	35	119	4.848574100017696
county	nov	4	119	35	4.848574100017696
opportunity	excite	3	46	68	4.84661258368441
walk	away	5	55	95	4.8433876533023605
die	april	8	204	41	4.842697533681027
bear	21	4	131	32	4.8392518787331555
road	church	5	59	89	4.836226494829729
county	mrs	6	119	53	4.834899163120619
mr	graduate	3	81	39	4.832385159244889
hospital	2016	3	66	48	4.828280760912152
marry	28	3	132	24	4.828280760912152
june	hospital	3	48	66	4.828280760912152
center	die	14	73	204	4.817779901476697
night	sunday	3	68	47	4.815585688063785
year	veteran	3	320	10	4.813781191217037
park	car	7	96	78	4.8096650827448055
way	operate	3	169	19	4.808830431265992
county	library	3	119	27	4.80793211552035
jackson	die	4	21	204	4.80793211552035
look	forward	5	206	26	4.807662729833657
medical	hospital	3	49	66	4.7985334175181
son	mr	3	40	81	4.795859283219775
comment	immediately	3	69	47	4.794524072535955
march	marry	5	41	132	4.792656851181431
big	step	5	155	35	4.7891955529387635
open	eye	5	147	37	4.785477264692654
park	burial	3	96	34	4.785212039020267
report	injury	4	118	37	4.780578465279815
bear	26	3	131	25	4.780358189679587
open	door	7	147	52	4.779917739350753
12	finish	4	42	104	4.779917739350753
poor	people	4	20	219	4.775959725782069
say	cooper	3	412	8	4.771136853808543
post	office	3	66	50	4.769387071858584
report	file	3	118	28	4.7676394095723165
saturday	2016	3	69	48	4.764150423492437
business	local	7	121	64	4.761166565053615
16	die	7	38	204	4.759676946913128
finish	total	3	104	32	4.757197662850669
dig	lead	4	40	111	4.756330919033138
medical	die	9	49	204	4.755464695626214
old	boy	3	101	33	4.755031778881514
bear	december	4	131	34	4.751789037482816
search	police	3	31	108	4.748553568441418
take	hospital	12	204	66	4.740817919661812
14	die	8	44	204	4.740817919661812
add	seven	6	132	51	4.740817919661812
live	entertainment	3	169	20	4.734829849822215
medical	saturday	3	49	69	4.734403080098384
team	tournament	3	154	22	4.731419221659563
16	county	4	38	119	4.729929603519077
saturday	hospital	4	69	66	4.719756304133983
available	ticket	4	114	40	4.717856771218502
point	15	8	228	40	4.717856771218502
hold	cemetery	4	95	48	4.717856771218502
hold	private	3	95	36	4.717856771218502
point	13	7	228	35	4.717856771218502
story	tell	11	165	76	4.717856771218502
1	record	4	61	75	4.713118852211839
12	kill	3	42	82	4.707767953594918
point	lead	22	228	111	4.7048006183930555
day	today	20	226	102	4.701998670771284
fee	include	3	35	99	4.698997743967186
25	die	6	34	204	4.697749197769927
die	23	3	204	17	4.697749197769927
14	add	5	44	132	4.690777237162218
point	seven	10	228	51	4.689287619021731
home	p.m	4	194	24	4.687799537362322
offer	class	5	97	60	4.687799537362322
die	memorial	7	204	40	4.685676365469352
center	2016	3	73	48	4.682850321390588
people	200	3	219	16	4.682850321390588
tuesday	center	3	48	73	4.682850321390588
run	hit	9	179	59	4.676141055086821
situation	similar	3	75	47	4.674229838818244
available	online	3	114	31	4.670551056440145
lot	learn	8	152	62	4.670551056440145
teach	class	3	59	60	4.668103736021402
complete	course	3	67	53	4.66362773597079
point	11	5	228	26	4.661273242852134
group	large	3	89	40	4.6599758551380015
community	international	3	119	30	4.655929022075299
win	earn	4	177	27	4.65018182802414
march	die	7	41	204	4.6500524557386305
information	visit	4	76	63	4.647467443327104
point	12	8	228	42	4.647467443327104
3	pass	3	48	75	4.643856189774724
present	challenge	4	65	74	4.640853701613201
home	wednesday	5	194	31	4.640493822583965
add	point	25	132	228	4.639246936522135
day	christmas	3	226	16	4.637458418576574
score	seven	3	71	51	4.635464919515584
body	find	6	33	220	4.631883548108648
new	perspective	3	260	14	4.627914645905703
police	incident	4	108	45	4.625934281777463
list	property	4	65	75	4.62148837674627
feel	sport	3	159	23	4.621192469650394
card	play	5	27	226	4.619536510579311
14	lead	4	44	111	4.618827395283202
include	numb	3	99	37	4.618827395283202
tough	pretty	3	39	94	4.617646310451876
22	bear	3	28	131	4.616859457396707
write	article	4	72	68	4.6152870375779536
die	elizabeth	3	204	18	4.6152870375779536
open	november	3	147	25	4.614108846380673
yard	finish	5	59	104	4.611520207655034
2	29	3	194	19	4.609797025361049
10	july	3	53	70	4.600433909483596
30	marry	5	47	132	4.595620004121877
2	chance	5	194	32	4.5946901329708405
season	improve	3	107	35	4.586887377645648
pass	monday	3	75	50	4.584962500721156
business	small	6	121	62	4.584577833330292
list	check	4	65	77	4.583520526547249
point	extra	4	228	22	4.580353247468567
14	point	8	44	228	4.580353247468567
june	bear	5	48	131	4.576217472899361
thursday	july	3	54	70	4.573466861883327
home	2011	4	194	26	4.572322319942386
follow	session	3	146	26	4.567373103970652
win	award	6	177	43	4.563767076206666
community	entire	3	119	32	4.562819617683818
4	position	3	72	53	4.55979192498625
marry	texas	3	132	29	4.5552622665057365
year	period	5	320	20	4.550746785383243
effect	long	3	32	121	4.538774143717167
die	george	3	204	19	4.5372845255766805
available	december	3	114	34	4.5372845255766805
18	lead	3	35	111	4.533938497696689
lead	13	3	111	35	4.533938497696689
win	tournament	3	177	22	4.530600212271467
away	march	3	95	41	4.53022976804273
month	late	3	55	71	4.5265305479624205
shoot	officer	3	70	56	4.520999441989191
win	match	5	177	37	4.5175440594460206
bear	july	7	131	70	4.517323783845793
center	thursday	3	73	54	4.512925319948276
follow	dinner	3	146	27	4.512925319948276
cool	let	3	29	136	4.51219354461385
lot	talent	3	152	26	4.509270149407084
9	marry	3	30	132	4.50635266602479
pass	mrs	3	75	53	4.500898235932682
finish	seven	4	104	51	4.499809820158018
business	major	3	121	33	4.494380024358714
year	50	6	320	25	4.491853096329675
bear	st	5	131	51	4.488754631649022
available	immediately	4	114	47	4.485196014428227
park	vehicle	3	96	42	4.480357457491845
point	score	12	228	71	4.475000247322338
change	mind	6	225	36	4.473931188332412
time	skill	3	369	11	4.4707287562940685
win	prize	3	177	23	4.466469874851751
22	home	4	28	194	4.465407116025874
life	non	3	163	25	4.465053036985959
take	treatment	3	204	20	4.463283944132904
go	hide	3	227	18	4.461163892258535
follow	hall	3	146	28	4.4604579000541404
investigation	police	3	38	108	4.454822365384707
available	september	3	114	36	4.454822365384707
investigation	continue	3	38	108	4.454822365384707
private	available	3	36	114	4.454822365384707
plan	summer	4	119	46	4.454295160905649
woman	young	3	84	49	4.450610114097794
house	market	4	104	53	4.444314707566314
1	fall	3	61	68	4.439437202178536
add	12	4	132	42	4.435963338133392
simple	pretty	4	59	94	4.4354429792311265
year	marriage	3	320	13	4.435269567963307
year	anniversary	3	320	13	4.435269567963307
find	internet	3	220	19	4.428350154023517
point	finish	17	228	104	4.426807989215111
real	stuff	3	91	46	4.426280784736052
bear	october	3	131	32	4.424214379454312
country	club	3	100	42	4.421463768438277
issue	address	4	140	40	4.421463768438277
expect	week	6	81	104	4.417347659966045
hold	church	6	95	89	4.412048341694416
open	public	10	147	96	4.409968129600448
4	5	3	72	59	4.405069330187608
race	win	6	48	177	4.405069330187608
speak	experience	3	38	112	4.402354945490572
daughter	marry	4	43	132	4.402016006210054
like	baseball	4	406	14	4.3999840410278255
house	order	3	104	41	4.399645658232586
17	point	4	25	228	4.395928676331139
19	die	4	28	204	4.392894616241506
22	die	4	28	204	4.392894616241506
die	2014	3	204	21	4.392894616241506
save	finish	5	69	104	4.385638800238707
team	name	3	154	28	4.383495918239256
short	pretty	3	46	94	4.379486573257111
appeal	right	3	23	188	4.379486573257111
direction	right	3	23	188	4.379486573257111
lead	fail	3	111	39	4.377819295779408
political	issue	3	31	140	4.3741580536599205
center	county	6	73	119	4.372995058803801
8	marry	3	33	132	4.368849142274855
point	21	5	228	32	4.361712960993226
project	fund	3	86	51	4.358947284318169
team	football	4	154	38	4.3579608261321185
1	4	3	61	72	4.356975041986563
pass	yard	3	75	59	4.34617564113404
year	60	3	320	14	4.328354364046795
article	post	3	68	66	4.325780420382969
august	marry	3	34	132	4.325780420382969
marry	december	3	132	34	4.325780420382969
die	mr	11	204	81	4.319831154051783
high	level	3	110	41	4.318725662849019
5	die	8	59	204	4.317606488937269
day	wed	3	226	20	4.315530323689212
police	vehicle	3	108	42	4.310432456049533
church	st	3	89	51	4.309478608053869
6	finish	3	44	104	4.297766044213372
air	feel	3	29	159	4.286773430579834
service	church	7	121	89	4.285433134087217
bear	30	4	131	47	4.284663027055518
light	serve	4	65	95	4.2804514589112035
different	style	3	155	30	4.2746223801090055
view	property	3	62	75	4.2746223801090055
late	bear	6	71	131	4.274467259949629
provide	music	6	118	79	4.271213583452818
short	live	5	46	169	4.270161582818771
love	sing	3	292	16	4.267812822111744
5	marry	5	59	132	4.267565806437673
meet	wait	3	130	36	4.265344566520995
$	4	3	65	72	4.265344566520995
public	attend	4	96	65	4.265344566520995
sound	like	13	50	406	4.263922491451797
coach	team	6	61	154	4.260113502733974
hospital	county	5	66	119	4.255391092491571
bear	january	3	131	36	4.2542893780119995
live	dream	3	169	28	4.249403022651973
day	nov	5	226	35	4.245140995797814
monday	away	3	50	95	4.243925582886089
3	marry	4	48	132	4.243318260190996
marry	january	3	132	36	4.243318260190996
000	people	4	29	219	4.23990682554186
take	loss	5	204	39	4.236775414324224
find	finally	4	220	29	4.233334171618374
point	19	4	228	28	4.23242994404826
jackson	point	3	21	228	4.23242994404826
die	30	6	204	47	4.230623187342629
break	heart	3	75	64	4.22881869049588
park	street	3	96	50	4.22881869049588
big	brother	3	155	31	4.227316665330649
get	attention	4	267	24	4.227016447861896
life	save	7	163	69	4.222777191318963
1	marry	5	61	132	4.219471518236628
place	take	19	151	204	4.209772312417616
follow	church	8	146	89	4.2071168904241905
bad	situation	3	65	75	4.206450877467426
create	project	3	57	86	4.198482612124923
schedule	begin	4	55	119	4.196497403438003
simple	answer	4	59	111	4.195615964558658
car	drive	3	78	63	4.194955238629597
day	oct	4	226	29	4.194514922727846
child	young	3	101	49	4.184716054124759
require	vote	4	87	76	4.181803870978292
play	defense	3	226	22	4.178026799939277
16	bear	3	38	131	4.1762868660107255
story	read	12	165	121	4.172451929471351
race	finish	3	48	104	4.172235162129513
3	finish	3	48	104	4.172235162129513
happen	incident	3	111	45	4.171368418311981
lead	assist	4	111	60	4.171368418311981
happen	soon	3	111	45	4.171368418311981
county	club	3	119	42	4.170502194905058
16	marry	3	38	132	4.165315748189722
add	cook	3	132	38	4.165315748189722
pass	bill	3	75	67	4.162729500038108
away	mrs	3	95	53	4.159861318097615
center	saturday	3	73	69	4.159288365333576
guy	nice	3	90	56	4.158429362604483
2	quarter	3	194	26	4.157284820663542
ask	question	8	101	134	4.148374207061038
job	nice	4	121	56	4.146456720938407
system	county	3	43	119	4.13655486298172
offer	special	3	97	53	4.129804084241435
hard	work	23	106	372	4.129157570656388
create	job	4	57	121	4.12092162883127
point	10	7	228	53	4.119219333600269
bad	thing	8	65	213	4.115597447016313
bear	county	9	131	119	4.114359116867524
bear	mrs	4	131	53	4.111331424169956
food	amaze	3	87	60	4.107803289534515
bear	15	3	131	40	4.102286284566949
son	bear	3	40	131	4.102286284566949
pass	july	3	75	70	4.099535673550914
support	thank	3	94	56	4.09569360725652
like	smell	3	406	13	4.0918617456654935
add	dig	3	132	40	4.091315166745946
add	15	3	132	40	4.091315166745946
school	teacher	4	177	40	4.083141235300246
lot	improve	3	152	35	4.080426850603209
look	promise	3	206	26	4.0706971356674515
player	lose	3	52	103	4.0706971356674515
point	20	6	228	47	4.070158515149383
high	attend	4	110	65	4.068947353717491
year	22	5	320	28	4.065319958213001
complete	expect	3	67	81	4.0516981876493645
let	decide	3	136	40	4.04824644485406
book	read	5	75	121	4.046921047387492
service	retire	3	121	45	4.046921047387492
run	score	7	179	71	4.046466905559272
conversation	start	4	34	214	4.043745052619119
vote	board	3	76	72	4.0397848661058635
hold	event	7	95	135	4.033358596946431
life	suffer	3	163	34	4.021446385510345
care	center	3	76	73	4.019885308668159
follow	st	4	146	51	4.010424979419093
family	raise	4	166	45	4.005782352594006
000	home	3	29	194	3.999743543677062
home	2012	3	194	29	3.999743543677062
point	average	4	228	33	3.9953907467474106
home	die	21	194	204	3.9926541188907425
school	district	3	177	32	3.990031830908764
know	weather	3	284	20	3.9859621665997174
news	article	3	84	68	3.977857116962662
meet	president	4	130	59	3.9676640178803098
die	20	5	204	47	3.967588781508835
14	bear	3	44	131	3.9647827608170143
14	marry	3	44	132	3.953811642996011
arrest	county	3	49	119	3.94810977356861
happy	end	4	72	108	3.9478623766648244
follow	memorial	3	146	40	3.9458847272243824
finish	record	4	104	75	3.9434164716336326
lead	10	3	111	53	3.935301060078457
month	season	3	55	107	3.9348106810659553
music	country	4	79	100	3.925037942318778
fine	look	3	29	206	3.9131558586809714
new	product	3	260	23	3.9117076119062943
start	construction	3	214	28	3.9088154725330106
1	bear	4	61	131	3.9085145411702693
life	injury	3	163	37	3.8994558611317345
place	large	3	151	40	3.8973045467793206
community	member	5	119	85	3.8903942757123224
miss	definitely	3	92	66	3.8896813055762953
run	allow	3	179	34	3.886358762477166
ball	play	3	27	226	3.8825709164131053
story	appear	3	165	37	3.881861801116996
bear	john	3	131	47	3.869625527776674
bear	20	3	131	47	3.869625527776674
thing	kind	6	213	58	3.8649467656383516
take	photo	8	204	81	3.8603995354144853
lot	spend	3	152	41	3.8521578629300928
year	term	4	320	26	3.850307067242151
assist	finish	3	60	104	3.850307067242151
provide	detail	3	118	53	3.8470738770667214
lead	goal	4	111	76	3.8303315004769143
meet	attend	4	130	65	3.8279392542136965
different	level	3	155	41	3.8239609710994404
old	woman	4	101	84	3.8221459747400504
school	board	6	177	72	3.820106829466452
price	high	3	58	110	3.81829667233953
find	inside	3	220	29	3.81829667233953
kill	finish	4	82	104	3.8146831575114297
chance	get	4	32	267	3.8119789485830515
approach	take	4	42	204	3.80793211552035
play	football	4	226	38	3.804568404411832
long	stand	4	121	71	3.804064523491329
decision	easy	3	78	83	3.7971957307825885
friend	family	6	78	166	3.7971957307825885
year	sentence	4	320	27	3.795859283219775
add	kill	5	132	82	3.7926568511814307
1	season	3	61	107	3.7854330570277286
die	21	3	204	32	3.785212039020266
single	play	3	29	226	3.779477423449002
hold	saturday	3	95	69	3.779257315882645
expect	continue	4	81	108	3.7779373752225123
$	child	3	65	101	3.7770580852115123
follow	soon	3	146	45	3.77595972578207
event	attend	4	135	65	3.77349147019132
day	couple	4	226	39	3.7670936989931696
away	july	3	95	70	3.7584987557158476
god	love	5	38	292	3.756850902834365
season	finish	5	107	104	3.7526962706157287
money	save	3	97	69	3.749200082026465
book	county	4	75	119	3.749038426466781
build	house	4	86	104	3.7459704074274156
high	coach	3	110	61	3.745540329904216
community	support	5	119	94	3.745196360172387
year	round	5	320	35	3.743391863325639
similar	problem	3	47	143	3.743177192535735
8	die	3	33	204	3.7408179196618128
