word_x	word_y	f_xy	f_x	f_y	pmi
democrat	republican	4	54	264	9.29373869310572
assault	combat	4	88	162	9.29373869310572
canadian	reside	7	409	61	9.29368086618061
hemisphere	southern	9	51	629	9.29360376721917
emission	reduce	5	38	469	9.293576783556041
helmet	wear	14	60	832	9.293044922935636
celebrity	guest	7	109	229	9.292987123811375
industry	manufacturing	11	523	75	9.292966106522117
district	viluppuram	4	1585	9	9.292828188158559
point	shōji	4	2038	7	9.292727056404223
insect	worm	4	246	58	9.29252481416083
colder	winter	5	29	615	9.29252481416083
bite	insect	10	145	246	9.29252481416083
armor	thick	4	58	246	9.29252481416083
bruce	inc.	6	139	154	9.292255201930388
nutrient	organism	4	64	223	9.292120414707336
illegitimate	son	10	20	1784	9.292120414707336
interchange	station	20	48	1487	9.291796976741429
100	freestyle	20	978	73	9.291433195682753
camouflage	colour	4	28	510	9.29131195571118
640	india	4	15	952	9.29131195571118
$	299	4	1190	12	9.29131195571118
continental	plate	7	100	250	9.290734762248434
fighter	pilot	15	169	317	9.290692443814569
arrival	settler	4	94	152	9.29050394950642
finish	relay	26	1119	83	9.290426280445415
growth	rate	38	310	438	9.290036363195815
2015	u20	5	1051	17	9.289938614302486
award	mvp	26	2065	45	9.289680870132251
intersection	street	8	34	841	9.289595483122158
hymn	sing	7	36	695	9.289581067632064
party	socialists	7	2085	12	9.289581067632064
party	politburo	7	2085	12	9.289581067632064
credit	mccartney	5	325	55	9.289292788074528
1942	guadalcanal	4	275	52	9.289292788074528
past	tense	6	613	35	9.28895653471305
leap	wrestler	6	69	311	9.288687588440027
iucn	list	5	12	1491	9.287921366510405
identify	user	84	427	704	9.287813859148613
freestyle	race	28	73	1373	9.287434767658128
hindu	worship	7	134	187	9.287391586339837
goddess	hindu	7	187	134	9.287391586339837
id	miss	6	47	457	9.28734360861309
diet	fat	8	154	186	9.28707496282471
cloud	computing	4	217	66	9.28707496282471
guadalcanal	troop	7	52	482	9.287046182314192
hunter	masters	4	199	72	9.28647069264168
enemy	flank	9	620	52	9.286381192654623
formal	uefa	5	169	106	9.28614851866962
bare	hand	13	42	1109	9.286098959828264
disestablish	thing	13	20	2329	9.286037013670505
championship	snooker	6	1075	20	9.285933775984613
beach	palm	12	384	112	9.285665392570037
johns	press	7	26	965	9.28555038638871
honours	order	9	19	1698	9.285397059073329
diplomatic	mission	6	58	371	9.284726443600423
kong	taiwan	7	211	119	9.284458284670118
fence	jump	4	48	299	9.28405613970838
naked	rat	5	96	187	9.28309144890621
tire	vehicle	8	76	378	9.282850376962983
brake	vehicle	4	38	378	9.282850376962983
idol	singapore	4	76	189	9.282850376962983
indonesia	singapore	5	95	189	9.282850376962983
55	kg	6	114	189	9.282850376962983
buyer	price	4	38	378	9.282850376962983
moon	titan	7	419	60	9.282678207377375
coup	military	11	39	1013	9.282631255601553
dedicated	graduate	4	30	479	9.282247873282943
doe	female	7	19	1324	9.281760316434442
k	t	8	125	230	9.28174597902118
deaf	hear	11	66	599	9.2816456211177
brother	castor	4	1106	13	9.281444926251842
down	tree	6	21	1027	9.281444926251842
donate	fund	6	91	237	9.281444926251842
h	wind	36	219	591	9.281143936291247
nm	process	4	17	846	9.281043620257352
device	peripheral	4	496	29	9.280843009113195
nacional	san	4	31	464	9.280843009113195
enemy	maneuver	5	620	29	9.280843009113195
bull	red	62	171	1304	9.28063595589754
root	stem	8	264	109	9.280441870492261
pack	wolf	7	149	169	9.2803272799409
bark	leaf	9	76	426	9.28030818240053
republic	venetian	4	533	27	9.280141089704998
ride	rider	8	234	123	9.280141089704998
cup	icc	6	771	28	9.28004084337616
light	welterweight	6	1542	14	9.28004084337616
boiling	pressure	4	37	389	9.2799406040125
bob	syndrome	5	173	104	9.279880463737188
2003/04	season	6	8	2699	9.279773553881945
fountain	youth	5	61	295	9.279639927702913
rating	viewer	7	175	144	9.279239123410605
ahead	lap	4	144	100	9.279239123410605
carolina	georgia	8	200	144	9.279239123410605
metropolitan	oh	4	200	72	9.279239123410605
nutrient	oxygen	4	64	225	9.279239123410605
metal	metallic	4	554	26	9.27883843043736
mnet	music	8	9	3201	9.278788351639747
boost	sale	4	43	335	9.278738274580409
duck	hunt	9	107	303	9.278304346195856
communication	instant	5	237	76	9.278277647173159
healthcare	worker	5	38	474	9.278277647173159
carnivorous	plant	7	20	1261	9.278094581469663
aviation	safety	6	94	230	9.277903912726785
orbit	spacecraft	5	212	85	9.277637018814103
michelangelo	pope	4	57	253	9.277136725768589
e	grave	11	348	114	9.276618423251469
brain	nerve	11	436	91	9.276472968289315
katrina	storm	5	21	859	9.27611666559778
manual	organ	7	88	287	9.27603669137226
bumper	model	4	16	902	9.27603669137226
territory	wyoming	5	582	31	9.275876756219844
county	durham	9	1412	23	9.27585898674176
capuchin	white	11	23	1726	9.275673228028971
convent	st.	5	32	564	9.27539705711621
300	737	7	266	95	9.275237192853108
korean	sk	4	321	45	9.274737731175664
lahore	pakistan	6	55	394	9.274571282367761
depth	width	4	170	85	9.274238442352239
bush	w.	6	163	133	9.27397222561653
donna	la	5	26	695	9.273639523763041
male	taluk	16	1134	51	9.273390047713917
actor	screenwriter	20	927	78	9.273120662027225
deep	shallow	12	493	88	9.273107360333588
josé	mexican	5	101	179	9.272921149498952
blade	grass	5	113	160	9.272841352212454
medal	olympics	44	686	232	9.272406171964555
feel	sorry	12	819	53	9.27234271914459
india	patel	5	952	19	9.272203132763474
aircraft	henderson	6	443	49	9.272110082678571
blues	jazz	5	90	201	9.2720436220064
1993	dover	4	603	24	9.2720436220064
circulatory	system	6	9	2412	9.2720436220064
vice	virtue	4	353	41	9.271943936738378
contestant	dancing	5	163	111	9.27180438893382
christian	pagan	5	489	37	9.27180438893382
220	weigh	4	47	308	9.271644922255103
metric	weigh	4	47	308	9.271644922255103
box	pandora	4	467	31	9.271545264531104
billion	worth	18	360	181	9.271246332657073
difference	noticeable	4	557	26	9.271047079146518
bmw	engine	7	36	704	9.271018616605636
algonquian	language	4	7	2069	9.270947462710028
blench	language	4	7	2069	9.270947462710028
jsl	language	4	7	2069	9.270947462710028
upright	walk	7	46	551	9.270904772057076
milky	way	28	31	3271	9.270662882215593
darwin	origin	10	91	398	9.270529148772658
crack	tiny	4	105	138	9.270250340183349
network	packet	8	674	43	9.270150778743686
liquid	pour	6	302	72	9.269653074581406
allegation	resign	4	48	302	9.269653074581406
armor	plate	4	58	250	9.269255034837983
ornamental	plant	8	23	1261	9.269105798242409
accept	invitation	5	518	35	9.268857104883484
celebrate	feast	7	334	76	9.268743430767607
cell	differentiate	6	806	27	9.26845928465736
ioc	sport	6	27	806	9.26845928465736
bit	drill	5	386	47	9.267902520569287
piano	quartet	5	324	56	9.267743484572774
capitol	records	5	56	324	9.267743484572774
clothe	dress	17	241	256	9.267593819648019
barcelona	spain	6	61	357	9.267465213756811
drug	pharmacy	5	550	33	9.267266481744528
percy	sally	4	264	55	9.267266481744528
31	anime	26	590	160	9.266960793632167
capped	player	4	5	2905	9.266769771448388
elector	vote	8	29	1002	9.266372526304862
fold	protein	5	105	173	9.266074664212157
douglas	gordon	5	154	118	9.265518819458261
batter	error	4	67	217	9.26537989172539
louise	princess	5	73	249	9.265121918566905
bronze	paralympics	6	216	101	9.264883830433535
chick	lay	5	60	303	9.264883830433535
climbing	route	5	42	433	9.264407772009518
aerodrome	public	4	10	1455	9.264288781944632
lord	mann	4	485	30	9.264288781944632
dry	moist	4	485	30	9.264288781944632
link	pedestrian	4	428	34	9.264090486976155
ipa	letter	4	17	856	9.264090486976155
alphabetical	order	7	15	1698	9.263863897523688
chinese	yi	5	791	23	9.263852568985198
assistant	coach	31	239	472	9.263706767671927
dancer	shoe	6	182	120	9.263297579541582
delete	file	6	40	546	9.263297579541582
moment	silence	4	224	65	9.263297579541582
pay	ransom	5	958	19	9.263139050335237
6.3	female	4	11	1324	9.262901289183127
heroism	service	12	30	1457	9.262307057675766
colour	coloured	7	510	50	9.262165610051662
lastly	marry	11	25	1603	9.262037033335666
genetic	variation	10	207	176	9.262029833378381
luck	wish	4	53	275	9.26181205165242
grammy	performance	27	141	698	9.261273238182664
pilot	squadron	4	317	46	9.26111932843122
audio	visual	5	124	147	9.261079754291764
clothe	wear	55	241	832	9.261050973781247
fashioned	old	34	34	3646	9.260921468588506
broken	sword	5	86	212	9.260763200249707
p.	wadsworth	4	1326	11	9.260723635877756
219	p.	4	11	1326	9.260723635877756
242	p.	4	11	1326	9.260723635877756
aethelbald	p.	4	11	1326	9.260723635877756
208	p.	4	11	1326	9.260723635877756
alcohol	beer	5	194	94	9.26044671565024
advisory	board	11	53	757	9.260381988716007
commissioner	deputy	10	122	299	9.260209397754013
counsel	legal	4	38	384	9.2601303004629
magazine	rolling	8	621	47	9.259982004729522
dance	troupe	4	730	20	9.2593395659729
dance	lively	6	730	30	9.2593395659729
serve	u.s.s.	4	1825	8	9.2593395659729
reign	terror	5	338	54	9.25918147106935
magnetic	nucleus	4	149	98	9.259141950050271
1857	incorporate	4	98	149	9.259141950050271
burial	chamber	6	88	249	9.258549264643419
percy	zeus	6	264	83	9.258549264643419
9:30	march	5	9	2029	9.258470258316033
rack	table	4	30	487	9.258351756936781
mile	square	98	570	628	9.258291300799119
assign	gender	8	153	191	9.258203643899241
atom	carbon	18	262	251	9.25797876058173
author	playwright	10	599	61	9.257798879163332
dump	rain	4	42	348	9.257759396000154
compete	skiing	10	522	70	9.257759396000154
england	somerset	5	870	21	9.257759396000154
caucasus	europe	4	18	812	9.257759396000154
architects	design	4	10	1462	9.257364623787842
arrondissement	château	4	430	34	9.257364623787842
aluminium	metal	5	33	554	9.256812124107363
bowl	dust	4	133	110	9.256378165601792
skin	tough	10	475	77	9.256378165601792
clay	sand	6	124	177	9.256180954878925
fin	whale	4	123	119	9.255688045980458
body	ketone	4	2091	7	9.255688045980458
choice	preference	5	321	57	9.255628908227958
colonist	colony	5	57	321	9.255628908227958
bull	shark	10	171	214	9.255628908227958
cool	hot	58	344	617	9.255609875903698
evans	mike	4	80	183	9.255392381456236
3.8	length	4	20	732	9.255392381456236
khan	sultan	4	183	80	9.255392381456236
summer	winter	126	750	615	9.255110852517712
3000	bc	8	56	523	9.254998256323097
personal	tragedy	5	339	54	9.254919444215192
cup	flyers	4	771	19	9.254505751269022
team	u16	4	3663	4	9.254210328919083
effect	higgs	4	862	17	9.254013414288204
cello	instrument	5	40	458	9.253816526530697
depression	storm	64	273	859	9.253748852569325
damage	severely	14	950	54	9.253704031303467
fly	kite	4	698	21	9.25361966563923
holding	library	5	36	509	9.253501561996996
900,000	million	5	9	2036	9.253501561996996
guadalcanal	pacific	4	52	282	9.253029244087756
hero	lost	7	273	94	9.253029244087756
bankruptcy	file	7	47	546	9.253029244087756
kingdom	silla	4	772	19	9.252635763915976
bridge	pedestrian	7	755	34	9.252579561222465
henry	vii	6	489	45	9.25243906406689
host	larva	4	815	18	9.25243906406689
atom	nucleus	7	262	98	9.252242391032587
ink	tip	4	73	201	9.252144064568695
rate	ratio	16	438	134	9.252144064568695
cargo	passenger	11	97	416	9.25209937293672
point	turning	15	2038	27	9.252085071906878
condition	sufficient	8	638	46	9.25204574480576
cgi	god	4	12	1223	9.251849125379099
distribution	geographical	4	165	89	9.250964669415428
behavior	ecology	5	340	54	9.250669971213833
masters	women	8	72	408	9.250669971213833
hasbro	little	4	12	1224	9.250669971213833
individual	medley	7	627	41	9.250501599265123
denmark	qualify	4	113	130	9.250473539184
claw	lion	6	113	195	9.250473539184
attention	attract	19	278	251	9.250463201396947
line	sydenham	4	2099	7	9.250178941277882
smell	sweet	6	116	190	9.250146211890277
celebrate	hindus	5	334	55	9.249884403516292
lake	macquarie	5	967	19	9.249648816594577
mayflower	passenger	6	53	416	9.249622642644507
bob	wallace	4	173	85	9.249001150853216
cemetery	graf	4	173	85	9.249001150853216
classical	mozart	4	258	57	9.248903045039645
c	d	32	530	222	9.248755898826975
economics	professor	7	60	429	9.248650803577181
universe	venezuela	5	317	58	9.248628384248024
page	template	29	688	155	9.248612149778879
1964	douglas	17	406	154	9.248360697997903
camp	ss	13	556	86	9.248254205343128
cheese	meat	5	88	209	9.248157658796824
austen	le	6	89	248	9.248053073995525
pattern	rhyme	4	327	45	9.248020392799884
branch	judicial	7	444	58	9.247978375207568
facility	swimming	7	224	115	9.247530263683267
historic	register	11	220	184	9.247530263683267
selection	survival	6	184	120	9.247530263683267
intersection	route	4	34	433	9.247334258650577
3d	animate	4	95	155	9.247040301022457
cm	frog	60	466	474	9.24698151668362
close	tangent	4	1473	10	9.24655050470443
fishing	net	8	183	161	9.246403598228982
ed	revise	6	381	58	9.246354632727904
87	j.	4	53	278	9.246158787340935
15th	manuscript	4	139	106	9.246158787340935
merchandise	peter	4	35	421	9.246060874616278
ancestor	evolve	5	113	163	9.246041292868739
3.7	male	4	13	1134	9.24537567154432
factor	risk	22	273	297	9.24537567154432
file	mp3	4	546	27	9.24537567154432
dog	puppy	4	641	23	9.245277811951887
administrative	borough	6	228	97	9.245179958996928
healthcare	patient	4	38	388	9.245179958996928
mental	physical	21	199	389	9.245086771876561
emergency	relief	4	202	73	9.24498427299583
biblical	journal	4	32	461	9.244397374198304
agile	fast	4	17	868	9.244006240932823
knight	pawn	4	217	68	9.244006240932823
fast	tempo	4	868	17	9.244006240932823
finger	nail	4	217	68	9.244006240932823
arid	winter	4	24	615	9.243615213679883
carbohydrate	source	5	25	738	9.243615213679883
datum	encode	4	671	22	9.243419739790161
gombe	population	5	9	2051	9.24291163159284
de	jong	21	1762	44	9.242907909848691
ingredient	meat	6	106	209	9.242703228704716
bicycle	rid	4	70	211	9.24263810897549
uncut	version	4	10	1477	9.24263810897549
archaeological	site	17	72	872	9.242373829658742
professional	wrestling	32	653	181	9.242235245998005
inca	spanish	4	25	591	9.242149804675384
activism	political	7	27	958	9.241605888785596
commodity	contract	4	39	379	9.241564057594301
colombo	locate	4	19	778	9.241466456197864
michigan	representatives	5	120	154	9.241271273211584
echidna	short	7	16	1617	9.241271273211584
star	stellar	11	1694	24	9.241271273211584
league	mariners	4	1344	11	9.241271273211584
bid	republican	4	56	264	9.241271273211584
chart	uk	77	533	534	9.241119200875813
residential	sector	4	93	159	9.240978548235255
birch	tree	5	18	1027	9.240802941754497
allies	invade	4	102	145	9.24068588264121
1658	period	4	13	1138	9.240295754179968
kingdoms	period	4	13	1138	9.240295754179968
lecturer	senior	4	54	274	9.240100729503647
brand	exclusive	5	272	68	9.240022727014326
criticise	lack	4	49	302	9.239905731187354
exit	highway	7	100	259	9.239710759223968
ant	nest	6	100	222	9.239710759223968
speed	warp	4	617	24	9.238931134757067
$	1,000,000	9	1190	28	9.238844535817044
frank	wessex	4	251	59	9.238833711315028
christian	missionary	7	489	53	9.238764127169812
foot	hind	20	1043	71	9.238677847490557
accident	fatal	6	322	69	9.238541480456012
accident	motorcycle	6	322	69	9.238541480456012
best	select	70	566	458	9.238441300643782
annually	visitor	4	62	239	9.237957196260018
colonist	settle	4	57	260	9.237762487434445
smash	window	4	52	285	9.237762487434445
1st	2nd	16	208	285	9.237762487434445
2nd	guadalcanal	4	285	52	9.237762487434445
rss	site	4	17	872	9.237373148600376
quarterfinal	reach	8	21	1412	9.2371785185777
actor	kabuki	6	927	24	9.236594786002112
crossing	tunnel	4	91	163	9.236497520197867
contestant	puzzle	4	163	91	9.236497520197867
games	pan	13	368	131	9.23647507517427
emperor	empress	7	440	59	9.236372473798745
berkeley	university	47	66	2641	9.236346460779732
badge	earn	5	38	488	9.236283558508532
dictionary	ltd.	4	209	71	9.235914063042078
protest	rally	4	280	53	9.235816843119476
ft	kg	11	216	189	9.235322006880397
milk	sugar	11	173	236	9.235180656266373
bury	graf	9	393	85	9.235168877673646
convent	san	4	32	464	9.23503931950007
bird	plumage	4	825	18	9.23484500405215
p.	scarecrow	5	1326	14	9.234728427344812
infrastructure	transport	4	47	316	9.2346507147729
clinical	patient	7	67	388	9.234373204040345
archaeology	ed	4	39	381	9.23397090827207
13th	abbey	4	127	117	9.23397090827207
nintendo	successor	4	117	127	9.23397090827207
altitude	ft	5	86	216	9.233796152649438
dramatically	increase	7	30	867	9.233596457854892
championship	volleyball	46	1075	159	9.233578370923476
absolute	zero	6	91	245	9.233550236147531
compress	gas	4	28	531	9.233097341765884
crop	rice	8	177	168	9.233097341765884
gas	petroleum	4	531	28	9.233097341765884
crop	farmer	11	177	231	9.233097341765884
afi	award	5	9	2065	9.233097341765884
station	tampines	6	1487	15	9.23290328768786
fc	loan	6	169	132	9.23270925970816
opponent	whip	4	338	44	9.23270925970816
automation	control	4	9	1653	9.232224303893016
telecast	week	4	16	930	9.231933408632248
enemy	sniper	5	620	30	9.231933408632248
jma	late	5	15	1240	9.231933408632248
madonna	painting	5	31	600	9.231933408632248
particle	quark	4	363	41	9.231642572013808
rotation	spin	6	83	269	9.231481021445248
disguise	identity	4	68	219	9.23077041377613
diagnose	symptom	6	89	251	9.230705830431628
abortion	pro	4	76	196	9.230382957068848
cab	driver	4	38	392	9.230382957068848
antarctica	ice	5	35	532	9.230382957068848
degree	enrol	5	532	35	9.230382957068848
accent	dialect	4	76	196	9.230382957068848
binary	gender	4	78	191	9.230189267729644
bone	jaw	12	296	151	9.230124710394769
surface	tension	17	745	85	9.229995604390755
international	microbiology	4	1490	10	9.229995604390755
immune	virus	7	89	293	9.2298849512966
european	ipc	4	828	18	9.229608355686004
choose	rogue	6	972	23	9.229608355686004
2.8	male	7	23	1134	9.229608355686004
drop	polling	4	514	29	9.22941477030619
cool	heating	6	344	65	9.229350247618246
nascar	race	14	38	1373	9.229331813094559
alphabet	arabic	5	121	154	9.229298631545507
astronomer	galaxy	4	70	213	9.229027677456836
maximum	minimum	6	211	106	9.228963172078414
cartoon	comic	10	171	218	9.22891156985218
ceremony	tea	9	233	144	9.22883416997336
character	nôm	8	1657	18	9.228737425963876
love	radames	4	1492	10	9.228060399485042
adina	love	6	15	1492	9.228060399485042
devotion	unit	10	50	746	9.228060399485042
education	teachers	4	746	20	9.228060399485042
defeat	inaugural	6	746	30	9.228060399485042
fivb	participate	9	93	361	9.227931478074751
autonomous	republic	7	49	533	9.227673669810862
highness	style	4	15	995	9.227577003588111
islamic	muslims	7	151	173	9.227342269723442
energy	gibbs	5	933	20	9.227287043775883
path	qualifying	6	311	72	9.227287043775883
e.g.	vowel	4	189	79	9.226997142229466
fina	league	9	25	1344	9.22677170351647
momentum	position	16	57	1048	9.226707298925449
committee	olympic	40	524	285	9.226707298925449
frank	wright	8	251	119	9.226658997368926
100	×	11	978	42	9.226443855533944
hearted	kind	5	16	1167	9.226359563807655
co.	douglas	4	97	154	9.226320931745612
douglas	jerry	4	154	97	9.226320931745612
coalition	opposition	4	90	166	9.226127786951041
deploy	troop	4	31	482	9.225934668010805
best	nebula	5	566	33	9.225896047324667
navy	uss	4	305	49	9.225645038062185
ecology	evolution	5	54	346	9.22543267971481
evolution	synthesis	5	346	54	9.22543267971481
lay	nest	18	303	222	9.225355466246898
fourth	populous	6	606	37	9.225355466246898
gravitational	mass	5	37	505	9.225355466246898
error	template	9	217	155	9.225269678351237
rapidly	weaken	5	128	146	9.225123850634986
anxiety	suffer	4	42	356	9.224969460882484
135	km	4	24	623	9.224969460882484
indian	rao	4	712	21	9.224969460882484
cambridge	press	56	217	965	9.224438872085324
rookie	select	6	49	458	9.224069183136645
classical	exceed	4	258	58	9.223812064076816
electric	electromagnetic	4	365	41	9.223715656242177
failure	liver	4	205	73	9.223715656242177
commander	merit	5	288	65	9.222655595044237
vest	wear	6	27	832	9.222655595044237
discussion	topic	5	130	144	9.222655595044237
clean	dirty	4	234	64	9.222655595044237
r	rating	5	107	175	9.222270311281529
electorate	federal	4	27	555	9.221788851226705
jonas	video	4	15	999	9.221788851226705
gold	platinum	15	730	77	9.221371715773879
stripe	yellow	20	149	503	9.221365299247315
g8	host	5	23	815	9.220730204339551
combat	stress	7	162	162	9.220675230915996
nose	stripe	6	151	149	9.220409555561558
apple	ipod	5	250	75	9.220345434357036
carolina	louisiana	4	200	75	9.220345434357036
penis	soft	5	75	250	9.220345434357036
medals	present	4	15	1000	9.220345434357036
casualty	wound	5	73	257	9.219499301441108
equation	matrix	4	190	79	9.219383958119591
remain	unchanged	9	1299	26	9.219319882480981
berry	seed	4	55	273	9.21890346018313
baptist	church	16	41	1465	9.218783360699947
guitar	guitarist	14	360	146	9.218697581475553
brooklyn	jersey	4	58	259	9.218231031813515
us$	worth	4	83	181	9.218134996197511
maria	santa	12	236	191	9.217910937951208
216	p.	6	17	1326	9.21765491398587
gate	logic	5	202	93	9.217578115655177
der	des	4	113	133	9.217558916711264
false	true	26	161	607	9.216990448398434
lord	sabbath	4	485	31	9.216983067166277
commerce	industry	16	115	523	9.216863127436325
app	phone	7	93	283	9.216558182745333
happiness	hope	4	69	218	9.216311533072545
hope	humanity	4	218	69	9.216311533072545
audio	dvd	6	124	182	9.215991864763225
toe	web	9	124	273	9.215991864763225
ice	melt	14	532	99	9.215736181104447
beijing	olympic	5	66	285	9.215736181104447
10th	12th	4	114	132	9.215736181104447
candy	factory	5	66	285	9.215736181104447
2020	educator	25	1254	75	9.215736181104447
criminal	gang	8	202	149	9.215640311413685
1793	arrondissement	4	35	430	9.215544448093215
closed	loop	4	106	142	9.21535274055976
mosque	muslim	8	142	212	9.21535274055976
1801	kingdom	8	39	772	9.215161058497312
concerto	minor	5	59	319	9.214892746388292
emotion	express	8	95	317	9.214825676157286
debate	topic	7	183	144	9.214750396958891
literacy	male	25	83	1134	9.214632148113212
shallow	shark	5	88	214	9.21404980447656
range	wombat	4	837	18	9.214011500634985
learner	teacher	5	37	509	9.21397319781036
1990	2000s	14	879	60	9.213765285933324
john	tf17	4	1370	11	9.213628518142455
ruler	sole	4	314	48	9.213437065014858
3.5	formula	5	60	314	9.213437065014858
$	trillion	6	1190	19	9.213309443709907
p.	queens	19	1326	54	9.213195265795171
federated	states	5	9	2094	9.212977681141883
dream	pursue	8	290	104	9.212671506471615
beethoven	composer	4	40	377	9.212671506471615
cd	disc	7	161	164	9.211906353952545
rankings	university	7	10	2641	9.21157855563079
college	raffles	4	1078	14	9.211523929817531
bat	cricket	6	154	147	9.211523929817531
cook	cooking	4	204	74	9.211141607027196
election	udp	6	1258	18	9.211141607027196
allied	allies	4	148	102	9.211141607027196
election	liberals	8	1258	24	9.211141607027196
condition	harsh	12	638	71	9.210823082079246
bridge	thames	7	755	35	9.210759385527838
president	vice	187	2000	353	9.21060611658201
effective	medication	4	159	95	9.210281751012339
austrian	vienna	8	190	159	9.210281751012339
columbia	missouri	8	190	159	9.210281751012339
develop	gradual	4	1162	13	9.21018624308202
battle	labyrinth	13	1259	39	9.209995246187468
bulb	light	20	49	1542	9.209651515484762
2014–15	season	5	7	2699	9.209384225990547
2009–10	season	5	7	2699	9.209384225990547
intersection	locate	7	34	778	9.209286050448714
friendly	versus	4	135	112	9.208849795519207
clash	side	4	40	378	9.208849795519207
communist	vietnam	10	252	150	9.208849795519207
injury	knee	8	360	84	9.208849795519207
require	subscription	4	605	25	9.20837279269096
island	tomé	5	1891	10	9.20808666667788
island	madeira	4	1891	8	9.20808666667788
aegean	sea	5	16	1182	9.20793408933747
gold	silver	71	730	368	9.20745282430793
upload	user	8	43	704	9.207323941288246
34th	street	4	18	841	9.207133322930185
catalog	collection	4	29	522	9.207133322930185
british	protectorate	6	1747	13	9.206879204290946
graph	plot	5	91	208	9.206714051175215
ball	striker	4	631	24	9.206561618923937
ball	rack	5	631	30	9.206561618923937
sentence	verb	8	365	83	9.206228229513338
direct	marjorie	4	1082	14	9.206180608743223
elementary	grade	6	101	225	9.205990141379965
acceleration	mass	4	30	505	9.205990141379965
buddha	temple	9	70	487	9.205884337042646
poland	polish	14	204	260	9.205582081685295
positive	reception	6	421	54	9.205418890118933
acid	protein	11	241	173	9.204934369398252
chest	opponent	14	157	338	9.204875051511435
adventure	exciting	4	266	57	9.20484786496171
kannada	speak	5	18	1053	9.204733687046975
19th	20th	44	417	400	9.20469217004555
asia	asian	20	284	267	9.204505358322768
worker	workplace	4	474	32	9.204277065729382
habitat	loss	10	98	387	9.204048809255385
cyclist	trial	5	49	387	9.204048809255385
proceeding	royal	17	81	796	9.204008532449707
bass	melody	6	281	81	9.203706492243247
hornet	true	4	25	607	9.203611418597234
knee	leg	12	84	542	9.203516351216166
cast	shadow	9	271	126	9.203516351216166
chant	leg	4	28	542	9.203516351216166
appeal	supreme	12	157	290	9.203452976442236
ingredient	taste	5	106	179	9.203212177687549
analysis	economics	4	253	60	9.203136144324812
code	comics	4	506	30	9.203136144324812
differ	somewhat	4	115	132	9.203136144324812
painter	portrait	8	184	165	9.203136144324812
1848	revolution	4	63	241	9.202851054897764
minute	sustained	4	723	21	9.202851054897764
colonial	era	10	130	292	9.202756037606532
sharing	video	5	19	999	9.202680028279
1864	mobile	6	109	209	9.202439358490988
accidentally	shock	4	98	155	9.202186065238196
bomb	dive	5	202	94	9.20214807508557
1902	vol	5	90	211	9.201996124478145
danger	warn	6	148	154	9.201742909024947
burn	torch	4	524	29	9.20161631796262
maslow	need	5	9	2111	9.201312544725536
kant	reason	5	20	950	9.201236611409332
knockout	round	8	38	800	9.201236611409332
fur	trading	4	152	100	9.201236611409332
black	sabbath	13	1594	31	9.200827808391386
james	maxwell	7	649	41	9.200748564068023
bite	snake	9	145	236	9.200393176693177
fish	reel	5	634	30	9.199718783767079
berkeley	p.	23	66	1326	9.199323091213612
carve	stone	13	83	596	9.199252080959647
clip	video	21	80	999	9.199068774726621
evolution	reptile	6	346	66	9.198960468353619
evening	prayer	8	203	150	9.198865706946584
arizona	desert	4	75	203	9.198865706946584
accommodation	hotel	4	46	331	9.19877095176341
enterprise	server	4	97	157	9.198486723548887
ireland	northern	78	396	750	9.198319128027038
$	tuition	5	1190	16	9.198202551319698
guild	screen	7	68	392	9.198202551319698
peaceful	protest	5	68	280	9.198202551319698
athelwulf	king	8	14	2176	9.198202551319698
curse	lift	5	92	207	9.197899495958666
cdp	population	7	13	2051	9.197823742064301
horse	riding	6	508	45	9.197445032246957
mineral	mining	5	150	127	9.197445032246957
constitutional	crisis	4	126	121	9.19687715385313
polaris	star	4	9	1694	9.19687715385313
choice	voter	8	321	95	9.196735219174391
doria	ship	5	20	953	9.1966879107177
audio	tape	4	124	123	9.196309498901526
final	semi	54	1056	195	9.196183383683046
goal	shutout	4	1017	15	9.196025755161623
commonwealth	games	11	114	368	9.195999963043183
ring	rings	5	596	32	9.195779889052842
2029	january	4	7	2180	9.195552972905748
championships	medal	57	317	686	9.195506532480163
restaurant	shop	19	228	318	9.19517485862213
phillip	port	6	48	477	9.19517485862213
internet	ip	4	347	44	9.194796843412083
landmark	tower	9	82	419	9.194586877752519
de	esgrima	6	1762	13	9.194544888287291
emotional	intelligence	5	101	189	9.194494502542137
course	obstacle	7	469	57	9.194041110005127
grand	racer	6	533	43	9.193726337887524
evenly	spread	4	29	527	9.193380167862856
melting	point	16	30	2038	9.193191382853309
powder	rocket	4	98	156	9.192908251650184
sing	soprano	4	695	22	9.192719528379474
crown	triple	10	275	139	9.192719528379474
adventist	day	4	4	3823	9.192530829792993
kansas	slavery	16	300	204	9.191776282160264
kart	speed	5	31	617	9.19162541997871
door	lock	23	417	211	9.191579508532806
classical	mechanic	6	258	89	9.191022128959146
austen	print	10	89	430	9.191022128959146
comprise	sub	4	81	189	9.190927887521944
theatre	theatrical	8	457	67	9.1908807691118
issue	warrant	7	788	34	9.19086057597853
1,500	meter	9	49	703	9.19085459288221
luis	san	8	66	464	9.190645200141615
angeles	getty	4	232	66	9.190645200141615
austria	austrian	13	262	190	9.190181422900336
motion	picture	40	217	706	9.189872803799345
address	mac	5	304	63	9.189740972571501
beer	wine	4	94	163	9.189703308718926
