word_x	word_y	f_xy	f_x	f_y	pmi
2018	february	4	34	61	7.184746254874077
challenge	child	3	19	82	7.18242941634679
layer	make	3	15	104	7.180578620658848
event	hour	3	39	40	7.180578620658848
century	middle	4	65	32	7.180578620658848
problem	theory	3	60	26	7.180578620658848
air	states	6	52	60	7.180578620658848
governor	serve	3	22	71	7.178730196266479
coast	move	3	22	71	7.178730196266479
australian	history	3	23	68	7.176884137101107
30	pay	3	54	29	7.175040437117419
king	robert	3	87	18	7.175040437117419
adult	need	4	29	72	7.175040437117419
edition	p.	3	29	54	7.175040437117419
lead	pay	4	72	29	7.175040437117419
1985	university	3	18	87	7.175040437117419
championship	team	9	50	94	7.174426393677253
2017	december	4	38	55	7.173659206719058
begin	career	8	95	44	7.173659206719058
exact	know	4	9	233	7.16883528759071
guest	music	3	13	121	7.1686059789927725
body	length	3	83	19	7.164941989617949
ago	year	6	10	316	7.162200091343994
10,000	year	3	5	316	7.162200091343994
drop	water	3	17	93	7.161287282050088
arrondissement	large	3	11	144	7.158552314328849
2003	career	3	36	44	7.158552314328849
27	july	3	22	72	7.158552314328849
point	remove	4	66	32	7.158552314328849
lead	step	3	72	22	7.158552314328849
collect	number	3	11	144	7.158552314328849
police	station	3	36	44	7.158552314328849
article	list	3	33	48	7.158552314328849
civil	state	4	15	141	7.15650448567999
understand	well	3	23	69	7.155822521573277
actor	bear	7	32	116	7.152320360617335
hit	piece	3	37	43	7.152190814077411
new	times	6	245	13	7.150831277264796
30	november	6	54	59	7.150378382883149
son	survive	3	57	28	7.147663998186113
picture	right	3	21	76	7.147663998186113
prize	receive	3	28	57	7.147663998186113
see	survive	3	57	28	7.147663998186113
person	regular	3	94	17	7.145857241480482
battle	hard	3	47	34	7.145857241480482
hit	lead	5	37	72	7.145496161503403
14	july	5	37	72	7.145496161503403
label	later	3	13	123	7.144954710928127
6	politician	5	65	41	7.144954710928127
carrier	group	3	10	160	7.1440527446337345
12	result	3	32	50	7.1440527446337345
king	london	7	87	43	7.141093105194081
1999	series	3	22	73	7.138652756891145
army	fight	4	51	42	7.138203668937047
4	5	4	51	42	7.138203668937047
10	5	4	51	42	7.138203668937047
know	well	30	233	69	7.137126427863372
debut	release	3	12	134	7.13685724322953
old	sister	5	134	20	7.13685724322953
relationship	study	3	26	62	7.133272905880491
second	solo	3	124	13	7.133272905880491
social	study	3	26	62	7.133272905880491
c	second	3	13	124	7.133272905880491
design	view	3	52	31	7.133272905880491
begin	regular	3	95	17	7.130590484827172
begin	master	3	95	17	7.130590484827172
lose	lot	4	49	44	7.128804970934797
october	office	3	81	20	7.126130836636472
find	independence	3	135	12	7.126130836636472
help	prevent	3	90	18	7.126130836636472
star	tour	3	54	30	7.126130836636472
easily	find	3	12	135	7.126130836636472
british	survive	3	58	28	7.122573017223283
form	merge	3	116	14	7.122573017223283
1940	bear	3	14	116	7.122573017223283
fit	small	3	13	125	7.12168493160528
bc	century	3	25	65	7.12168493160528
college	study	4	35	62	7.1194671063554615
14	2020	3	37	44	7.119023950142212
leader	rule	3	37	44	7.119023950142212
long	weigh	3	148	11	7.119023950142212
2020	indian	3	44	37	7.119023950142212
base	user	3	74	22	7.119023950142212
announce	election	3	37	44	7.119023950142212
disaster	know	3	7	233	7.1163678676965745
know	simply	6	233	14	7.1163678676965745
edition	language	4	29	75	7.11614674806385
bc	king	4	25	87	7.11614674806385
country	rich	3	102	16	7.115483592436964
important	issue	5	85	32	7.115483592436964
american	producer	4	128	17	7.115483592436964
2010	population	8	68	64	7.115483592436964
american	drama	4	128	17	7.115483592436964
history	russian	3	68	24	7.115483592436964
early	route	3	102	16	7.115483592436964
africa	country	3	16	102	7.115483592436964
collection	include	3	12	136	7.115483592436964
american	author	4	128	17	7.115483592436964
3	news	3	71	23	7.1145998588467645
music	traditional	4	121	18	7.114158194970396
length	run	3	19	86	7.113716666262776
level	size	3	43	38	7.113716666262776
art	artist	3	43	38	7.113716666262776
london	outside	3	43	38	7.113716666262776
kind	little	3	38	43	7.113716666262776
pay	person	5	29	94	7.112304681769456
announce	president	4	37	59	7.110850018696512
28	september	3	26	63	7.11018929276745
hand	right	5	36	76	7.107022013688767
24	june	3	31	53	7.105792169458384
day	depression	3	137	12	7.1049143507267765
enter	race	3	30	55	7.099658625275281
council	county	3	33	50	7.099658625275281
31	january	3	25	66	7.099658625275281
marry	wife	3	57	29	7.097037925116145
expect	king	3	19	87	7.097037925116145
lead	unit	3	72	23	7.094421976909134
disease	need	3	23	72	7.094421976909134
lead	page	3	72	23	7.094421976909134
lead	value	3	72	23	7.094421976909134
player	stone	4	92	24	7.094421976909134
game	score	13	153	47	7.091409457458106
general	union	3	52	32	7.087469216267367
frog	long	4	15	148	7.086602472449834
school	teach	3	111	15	7.086602472449834
education	school	3	15	111	7.086602472449834
hard	lose	3	34	49	7.085736249042911
extremely	high	3	12	139	7.084005360963795
high	quality	3	139	12	7.084005360963795
5	june	4	42	53	7.082708556345343
life	save	4	106	21	7.082708556345343
2017	election	3	38	44	7.080549802327576
career	turn	3	44	38	7.080549802327576
13	july	4	31	72	7.078825121858115
egg	water	3	18	93	7.078825121858115
24	30	3	31	54	7.078825121858115
flow	water	4	24	93	7.078825121858115
festival	hold	3	25	67	7.0779635541759625
2007	london	5	65	43	7.076241960844113
french	minister	3	39	43	7.076241960844113
family	passenger	3	84	20	7.0736634167423365
exist	space	3	40	42	7.0736634167423365
21	major	3	28	60	7.0736634167423365
come	suppose	3	140	12	7.0736634167423365
championship	total	5	50	56	7.0736634167423365
damage	total	4	40	56	7.0736634167423365
25	total	3	30	56	7.0736634167423365
family	office	3	84	20	7.0736634167423365
novel	story	4	34	66	7.07108947307851
game	super	3	153	11	7.07108947307851
election	party	5	44	64	7.065442909937368
form	storm	7	116	34	7.064857519366996
august	politician	4	55	41	7.06403471554456
accord	decide	3	36	47	7.063395081288509
rich	state	4	16	141	7.063395081288509
person	treatment	3	94	18	7.063395081288509
secretary	state	4	16	141	7.063395081288509
community	south	3	22	77	7.0616907750762605
d	music	3	14	121	7.0616907750762605
give	rise	3	121	14	7.0616907750762605
match	play	18	45	226	7.060839376384753
strike	take	3	15	113	7.060839376384753
actor	film	3	32	53	7.05998847984526
found	union	3	53	32	7.05998847984526
50,000	people	3	4	424	7.05998847984526
12	june	3	32	53	7.05998847984526
championship	world	16	50	181	7.059244356829373
18	age	4	31	73	7.05892556442041
area	cover	8	151	30	7.0576510987537056
development	international	3	34	50	7.0565899033833945
championship	league	3	50	34	7.0565899033833945
release	single	13	134	55	7.0559372478459625
datum	thing	4	27	84	7.055741508745074
death	survive	4	81	28	7.055741508745074
ring	type	3	23	74	7.054893612722497
complete	single	3	31	55	7.052352910496924
believe	god	5	49	58	7.052183689331884
release	studio	4	134	17	7.049394401979191
1991	begin	3	18	95	7.048128324635199
head	report	3	45	38	7.048128324635199
enter	son	3	30	57	7.048128324635199
company	organization	3	90	19	7.048128324635199
edition	november	3	29	59	7.0472848899190454
country	road	5	102	28	7.045094264545566
goal	play	17	43	226	7.043965557820356
fall	refer	3	49	35	7.043916073348284
episode	series	6	47	73	7.043495523850805
air	final	3	52	33	7.043075096908914
hear	story	3	26	66	7.043075096908914
animal	surface	3	66	26	7.043075096908914
28	january	3	26	66	7.043075096908914
2	mary	3	78	22	7.043075096908914
london	money	3	43	40	7.039716084818999
child	writer	3	82	21	7.038039507011615
language	understand	3	75	23	7.035528287855565
battle	lose	4	47	49	7.033647737894457
30	issue	3	54	32	7.033021432244991
middle	star	3	32	54	7.033021432244991
feature	male	3	36	48	7.033021432244991
1	chart	3	96	18	7.033021432244991
measurement	number	3	12	144	7.033021432244991
22	tell	3	24	72	7.033021432244991
east	middle	3	54	32	7.033021432244991
1	2	13	96	78	7.033021432244991
large	temple	3	144	12	7.033021432244991
destroy	lead	3	24	72	7.033021432244991
million	nearly	3	64	27	7.033021432244991
10	15	3	51	34	7.028020751186624
press	publish	3	28	62	7.026357701963979
love	opera	3	62	28	7.026357701963979
publish	survive	3	62	28	7.026357701963979
line	southern	3	79	22	7.0246965675940585
states	u.s.	3	60	29	7.023037343672368
form	lake	5	116	25	7.023037343672368
have	problem	3	29	60	7.023037343672368
d.	king	3	20	87	7.023037343672368
british	italian	3	58	30	7.023037343672368
bear	james	5	116	25	7.023037343672368
push	use	3	13	134	7.021380025809594
label	release	3	13	134	7.021380025809594
body	skin	3	83	21	7.020552080282774
football	war	3	21	83	7.020552080282774
news	right	3	23	76	7.016419464907861
right	unit	3	76	23	7.016419464907861
define	player	3	19	92	7.016419464907861
announce	september	4	37	63	7.016213144558437
film	role	4	53	44	7.015594360486807
series	tv	4	73	32	7.013121874807286
bad	idea	4	52	45	7.010653619216536
event	happen	3	39	45	7.010653619216536
2003	2007	4	36	65	7.010653619216536
head	movement	3	45	39	7.010653619216536
movement	states	4	39	60	7.010653619216536
15	march	4	34	69	7.006959135658795
lot	money	3	44	40	7.0065492208838
12	december	3	32	55	7.0065492208838
p.	university	8	54	87	7.005115435675106
king	royal	4	87	27	7.005115435675106
ask	need	6	49	72	7.003274088850938
car	model	3	42	42	7.003274088850938
feature	version	3	36	49	7.003274088850938
honor	name	3	18	98	7.003274088850938
popular	television	4	62	38	7.000822609856842
function	main	3	19	93	7.000822609856842
food	ground	3	52	34	7.000006375017027
9	release	5	22	134	6.999353719479595
house	museum	3	59	30	6.9983752894380995
25	november	3	30	59	6.9983752894380995
england	king	5	34	87	6.9944681914755975
early	edition	5	102	29	6.9944681914755975
primary	school	3	16	111	6.993493068058353
base	host	3	74	24	6.993493068058353
contain	list	3	37	48	6.993493068058353
founder	school	3	16	111	6.993493068058353
like	victim	3	148	12	6.993493068058353
$	cause	4	30	79	6.992275089901682
get	probably	4	108	22	6.988627312886537
east	south	7	54	77	6.988627312886537
animal	hand	4	66	36	6.988627312886537
1997	death	3	22	81	6.988627312886537
story	tell	8	66	72	6.988627312886537
death	enemy	3	81	22	6.988627312886537
2020	30	4	44	54	6.988627312886537
1998	album	4	27	88	6.988627312886537
child	pay	4	82	29	6.987413433941647
important	opera	4	85	28	6.986200575491997
e	word	3	21	85	6.986200575491997
rank	team	3	19	94	6.985392569287236
2007	2008	6	65	55	6.984181407855345
million	total	6	64	56	6.980554012350855
american	journal	3	128	14	6.980554012350855
2	unit	3	78	23	6.978944759489198
28	april	3	26	69	6.978944759489198
16	september	4	38	63	6.977738996743801
state	territory	4	141	17	6.97593224003817
pay	study	3	29	62	6.975731628894012
letter	popular	3	29	62	6.975731628894012
17	british	3	31	58	6.975731628894012
pay	popular	3	29	62	6.975731628894012
bank	popular	3	29	62	6.975731628894012
effect	need	3	25	72	6.9741277431914215
load	time	3	6	300	6.9741277431914215
member	parliament	3	100	18	6.9741277431914215
company	manage	3	90	20	6.9741277431914215
championship	finish	3	50	36	6.9741277431914215
2014	2015	3	50	36	6.9741277431914215
2011	tour	3	60	30	6.9741277431914215
canada	show	4	25	96	6.9741277431914215
center	international	3	36	50	6.9741277431914215
match	money	3	45	40	6.9741277431914215
2013	june	3	34	53	6.97252563859492
15	june	3	34	53	6.97252563859492
life	marriage	3	106	17	6.97252563859492
girl	woman	4	27	89	6.972325500557437
building	hall	4	65	37	6.971125255029898
2020	case	3	44	41	6.970925311153078
child	mary	3	82	22	6.970925311153078
elect	election	3	41	44	6.970925311153078
case	job	3	41	44	6.970925311153078
device	run	3	21	86	6.969326756927601
reach	stop	3	43	42	6.969326756927601
cup	series	4	33	73	6.968727755448832
route	take	3	16	113	6.967729971993271
nhl	play	3	8	226	6.967729971993271
hold	position	5	67	45	6.966932241787218
american	direct	7	128	33	6.965907236386453
area	climate	3	151	12	6.964541694362224
area	nearby	3	151	12	6.964541694362224
contain	version	3	37	49	6.963745724664301
surface	water	4	26	93	6.963347904438179
november	politician	4	59	41	6.962751379707378
album	single	8	88	55	6.962155101525346
20th	music	3	15	121	6.962155101525346
critic	music	3	15	121	6.962155101525346
cause	disease	3	79	23	6.960566230174344
century	establish	3	65	28	6.958186199322401
2007	replace	3	65	28	6.958186199322401
16	2009	3	38	48	6.955018920243718
male	size	3	48	38	6.955018920243718
cat	kill	3	19	96	6.955018920243718
see	tv	3	57	32	6.955018920243718
doctor	see	3	32	57	6.955018920243718
kill	shoot	3	96	19	6.955018920243718
receive	tv	3	57	32	6.955018920243718
community	war	3	22	83	6.953437884424237
college	university	5	35	87	6.95264801578097
king	survive	4	87	28	6.95264801578097
25	february	3	30	61	6.950281001237054
minister	serve	5	43	71	6.948862654367885
2005	2009	4	51	48	6.945558590994652
history	natural	3	68	27	6.945558590994652
country	feeling	3	102	18	6.945558590994652
15	july	4	34	72	6.945558590994652
30	storm	3	54	34	6.945558590994652
2005	feature	3	51	36	6.945558590994652
increase	lead	4	34	72	6.945558590994652
hard	need	4	34	72	6.945558590994652
create	understand	3	80	23	6.942418883464084
place	take	23	125	113	6.940545142667041
move	speed	3	71	26	6.937722096762685
2020	5	3	44	42	6.936159892992402
range	total	3	33	56	6.936159892992402
debut	start	3	12	154	6.936159892992402
act	career	3	42	44	6.936159892992402
career	total	4	44	56	6.936159892992402
national	select	3	93	20	6.926822028413065
die	husband	4	124	20	6.926822028413065
solid	water	3	20	93	6.926822028413065
live	whale	3	186	10	6.926822028413065
main	sister	3	93	20	6.926822028413065
cup	team	5	33	94	6.925891557538574
outside	remain	3	38	49	6.925271576849665
20	report	3	49	38	6.925271576849665
citation	greek	3	133	14	6.925271576849665
happen	try	5	45	69	6.9244969754668215
field	try	4	36	69	6.9244969754668215
2013	december	3	34	55	6.91908637963346
2018	august	3	34	55	6.91908637963346
convert	southern	3	85	22	6.91908637963346
important	probably	3	85	22	6.91908637963346
2018	december	3	34	55	6.91908637963346
ii	world	9	31	181	6.918829237659534
2001	join	3	39	48	6.917544214825054
2	sun	3	78	24	6.917544214825054
2	flow	3	78	24	6.917544214825054
food	village	3	52	36	6.917544214825054
india	join	3	39	48	6.917544214825054
male	movement	3	48	39	6.917544214825054
meet	month	3	48	39	6.917544214825054
locate	north	3	24	78	6.917544214825054
19	2	3	24	78	6.917544214825054
need	sport	3	72	26	6.917544214825054
english	speak	4	64	39	6.917544214825054
food	source	3	52	36	6.917544214825054
30	october	7	54	81	6.915563850696814
small	tall	3	125	15	6.915234054137853
de	week	3	67	28	6.914464821893082
prepare	release	3	14	134	6.914464821893082
center	university	5	36	87	6.9120060312836245
manage	team	3	20	94	6.9113919878434595
gold	win	4	22	114	6.910624800885264
range	see	3	33	57	6.910624800885264
24	october	4	31	81	6.908900120415803
2007	u.s.	3	65	29	6.907560126252433
2007	academy	3	65	29	6.907560126252433
4	train	3	51	37	6.906030226808014
10	hit	3	51	37	6.906030226808014
leader	return	3	37	51	6.906030226808014
iii	movie	3	16	118	6.905265885046618
heart	think	3	30	63	6.903738415300024
company	offer	3	90	21	6.903738415300024
2014	september	5	50	63	6.903738415300024
japanese	position	3	42	45	6.903738415300024
help	offer	3	90	21	6.903738415300024
17	february	3	31	61	6.902975286458697
job	london	3	44	43	6.902212561069064
branch	government	3	22	86	6.902212561069064
election	run	6	44	86	6.902212561069064
edition	king	4	29	87	6.902021942711002
king	pay	4	87	29	6.902021942711002
king	let	4	87	29	6.902021942711002
thirty	year	5	10	316	6.8991656855102
album	song	16	88	115	6.898024764105631
tournament	world	4	14	181	6.895745624546493
chess	world	4	14	181	6.895745624546493
london	president	4	43	59	6.894038629623363
leave	regular	3	112	17	6.893091171100515
feature	film	3	36	53	6.890063478402947
airport	city	5	20	159	6.890063478402947
heat	usually	3	18	106	6.890063478402947
life	rest	4	106	24	6.890063478402947
city	locate	6	159	24	6.890063478402947
unit	war	3	23	83	6.889307547004521
23	release	4	19	134	6.888929729785945
public	service	3	39	49	6.887796871431003
band	tour	4	85	30	6.886664901941082
friend	good	5	29	110	6.885533819922434
animal	pay	3	66	29	6.885533819922434
community	university	3	22	87	6.885533819922434
british	rule	4	58	44	6.885533819922434
king	roman	3	87	22	6.885533819922434
let	story	3	29	66	6.885533819922434
mary	university	3	22	87	6.885533819922434
hall	town	4	37	69	6.884968611280184
board	serve	3	27	71	6.883274312740308
high	value	5	139	23	6.882371499794145
issue	states	3	32	60	6.88101833879994
husband	kill	3	20	96	6.88101833879994
group	measurement	3	160	12	6.88101833879994
2011	population	6	60	64	6.88101833879994
1964	american	3	15	128	6.88101833879994
male	specie	3	48	40	6.88101833879994
damage	kill	6	40	96	6.88101833879994
damage	million	4	40	64	6.88101833879994
force	japanese	4	61	42	6.879891673345656
action	movie	7	38	118	6.87973079293948
single	track	3	55	35	6.877266203938833
opera	well	3	28	69	6.872029555572686
competition	player	4	28	92	6.872029555572686
21	march	3	28	69	6.872029555572686
head	piece	3	45	43	6.869791083376686
government	military	4	86	30	6.869791083376686
$	government	4	30	86	6.869791083376686
idea	london	3	45	43	6.869791083376686
instrument	music	3	16	121	6.869045697133864
control	rule	3	44	44	6.869045697133864
7	career	3	44	44	6.869045697133864
rule	station	3	44	44	6.869045697133864
album	past	3	88	22	6.869045697133864
career	role	3	44	44	6.869045697133864
2019	4	3	38	51	6.867556078993378
10	16	3	51	38	6.867556078993378
country	quickly	3	102	19	6.867556078993378
20	january	5	49	66	6.865770565101004
center	east	3	36	54	6.8630964308026785
30	feature	3	54	36	6.8630964308026785
head	lead	5	45	72	6.8630964308026785
lead	note	4	72	36	6.8630964308026785
30	accord	3	54	36	6.8630964308026785
energy	need	3	27	72	6.8630964308026785
22	october	3	24	81	6.8630964308026785
lead	officer	3	72	27	6.8630964308026785
need	non	3	72	27	6.8630964308026785
2008	november	5	55	59	6.860871765688164
movie	role	8	118	44	6.860871765688164
language	program	3	75	26	6.858650525771486
2014	air	4	50	52	6.858650525771486
championship	club	4	50	52	6.858650525771486
2002	2007	3	30	65	6.858650525771486
computer	make	4	25	104	6.858650525771486
battle	war	6	47	83	6.858280651383897
game	positive	4	153	17	6.858095749744312
17	september	3	31	63	6.856432700521667
hot	water	3	21	93	6.856432700521667
important	understand	3	85	23	6.854956042213744
musical	song	3	17	115	6.854956042213744
important	value	3	85	23	6.854956042213744
help	pay	4	90	29	6.853112342230056
kirby	new	3	8	245	6.851270995405889
ask	money	3	49	40	6.851270995405889
director	film	3	37	53	6.85053511421631
area	highway	3	151	13	6.849064476942288
bad	think	5	52	63	6.847154886933657
sell	well	4	38	69	6.8464944634655485
elect	term	3	41	48	6.845394429069219
later	meeting	3	123	16	6.845394429069219
2010	official	3	68	29	6.842465098030548
decide	fight	3	47	42	6.8410026599520615
deputy	state	3	14	141	6.8410026599520615
1986	state	3	14	141	6.8410026599520615
cause	wind	3	79	25	6.840271996456631
define	make	3	19	104	6.839541702823781
chemistry	work	3	8	247	6.839541702823781
make	object	3	104	19	6.839541702823781
protect	want	4	29	91	6.837170798361035
feeling	good	3	18	110	6.836624219441487
idea	rule	3	45	44	6.836624219441487
coach	good	3	18	110	6.836624219441487
company	production	3	90	22	6.836624219441487
head	role	3	45	44	6.836624219441487
7	head	3	44	45	6.836624219441487
high	rank	4	139	19	6.83607784752021
god	son	5	58	57	6.834003519282351
large	scale	5	144	23	6.83138757107534
3	competition	3	71	28	6.830806892846173
competition	set	3	28	71	6.830806892846173
2007	return	5	65	51	6.830081373574715
army	general	4	51	52	6.830081373574715
army	french	3	51	39	6.830081373574715
4	japan	3	51	39	6.830081373574715
army	support	4	51	52	6.830081373574715
century	early	10	65	102	6.830081373574715
game	mode	3	153	13	6.830081373574715
card	game	3	13	153	6.830081373574715
history	japan	4	68	39	6.830081373574715
october	politician	5	81	41	6.8274725210719565
end	escape	3	105	19	6.825735903298751
actress	citation	4	20	133	6.825735903298751
31	citation	5	25	133	6.825735903298751
leg	long	4	18	148	6.8235680666160405
base	datum	3	74	27	6.8235680666160405
datum	type	3	27	74	6.8235680666160405
earth	star	3	37	54	6.8235680666160405
committee	member	3	20	100	6.822124649746372
health	member	3	20	100	6.822124649746372
meeting	place	3	16	125	6.822124649746372
member	passenger	3	100	20	6.822124649746372
damage	result	3	40	50	6.822124649746372
king	william	3	87	23	6.821403482502718
pay	player	4	29	92	6.821403482502718
king	unit	3	87	23	6.821403482502718
unit	university	3	23	87	6.821403482502718
australian	bear	4	23	116	6.821403482502718
composer	write	4	17	157	6.820862843545337
solo	start	3	13	154	6.820682675572465
master	movie	3	17	118	6.817803043796278
movie	positive	3	118	17	6.817803043796278
album	sell	5	88	38	6.817515396493782
factory	use	3	15	134	6.814929148342168
use	weapon	3	134	15	6.814929148342168
de	political	3	67	30	6.814929148342168
certain	hold	3	30	67	6.814929148342168
away	run	5	39	86	6.813207555010319
11	february	3	33	61	6.81277747748712
artist	june	3	38	53	6.812060966401674
expect	usually	3	19	106	6.812060966401674
piece	small	8	43	125	6.810897394323118
need	survive	3	72	28	6.810629010908543
2009	5	3	48	42	6.810629010908543
japanese	order	3	42	48	6.810629010908543
campaign	leave	3	18	112	6.810629010908543
district	village	3	56	36	6.810629010908543
number	uk	3	144	14	6.810629010908543
award	prize	3	72	28	6.810629010908543
5	million	4	42	64	6.810629010908543
national	team	13	93	94	6.809638489042726
2016	march	4	39	69	6.809019758046886
ii	king	4	31	87	6.805806627451699
american	bear	22	128	116	6.804397057197028
australia	big	3	25	81	6.804202741749109
member	royal	4	100	27	6.804202741749109
31	october	3	25	81	6.804202741749109
find	layer	3	135	15	6.804202741749109
2001	general	3	39	52	6.802066997405118
20	march	5	49	69	6.801640227681288
january	politician	4	66	41	6.801000309710766
child	feel	4	82	33	6.801000309710766
british	send	3	58	35	6.800644922335921
mexico	play	3	9	226	6.797804970550959
nba	play	3	9	226	6.797804970550959
political	take	5	30	113	6.797804970550959
14	december	3	37	55	6.79709585525485
money	return	3	40	51	6.793555497549601
history	museum	3	68	30	6.793555497549601
attack	damage	3	51	40	6.793555497549601
d.	early	3	20	102	6.793555497549601
committee	early	3	20	102	6.793555497549601
early	true	3	102	20	6.793555497549601
claim	say	3	15	136	6.793555497549601
early	york	6	102	40	6.793555497549601
history	tour	3	68	30	6.793555497549601
michael	write	3	13	157	6.79284846737574
similar	system	3	28	73	6.790729453470838
live	underground	3	186	11	6.789318504663131
article	publish	3	33	62	6.789318504663131
main	probably	3	93	22	6.789318504663131
27	main	3	22	93	6.789318504663131
24	january	3	31	66	6.789318504663131
association	national	3	22	93	6.789318504663131
17	january	3	31	66	6.789318504663131
13	january	3	31	66	6.789318504663131
product	woman	3	23	89	6.788613547385048
burn	woman	3	23	89	6.788613547385048
build	building	8	84	65	6.788261197880088
modern	today	3	41	50	6.786500740015651
land	sea	5	67	51	6.786359996145397
police	son	3	36	57	6.785093918801405
action	star	3	38	54	6.785093918801405
accord	son	3	36	57	6.785093918801405
award	receive	6	72	57	6.785093918801405
star	television	3	54	38	6.785093918801405
degree	get	3	19	108	6.785093918801405
connect	line	3	26	79	6.783688468090264
activity	cause	3	26	79	6.783688468090264
day	tropical	5	137	25	6.782986255839414
day	professor	4	137	20	6.782986255839414
guitar	music	3	17	121	6.781582855883525
lose	original	3	49	42	6.780881667514491
20	total	4	49	56	6.780881667514491
protect	set	3	29	71	6.780180819776205
london	society	3	43	48	6.776681678985205
hour	run	5	40	86	6.776681678985205
2005	30	4	51	54	6.7756335895523385
2001	june	3	39	53	6.774586260983011
public	short	3	39	53	6.774586260983011
job	person	6	44	94	6.773888464093525
2014	april	5	50	69	6.772493882021771
reason	try	3	30	69	6.772493882021771
beach	song	3	18	115	6.772493882021771
political	well	3	30	69	6.772493882021771
disease	help	3	23	90	6.772493882021771
match	player	6	45	92	6.772493882021771
money	try	4	40	69	6.772493882021771
2014	march	5	50	69	6.772493882021771
25	march	3	30	69	6.772493882021771
25	april	3	30	69	6.772493882021771
help	understand	3	90	23	6.772493882021771
last	long	3	14	148	6.771100646721905
long	tail	3	148	14	6.771100646721905
join	lead	5	48	72	6.769987026411196
aircraft	war	3	25	83	6.769013313286809
free	set	4	39	71	6.767797095320373
2020	september	4	44	63	6.766234891550089
group	solo	3	160	13	6.7655411213800045
air	united	6	52	80	6.7655411213800045
brother	general	3	40	52	6.7655411213800045
2019	american	7	38	128	6.762373842301321
line	station	5	79	44	6.761662161760265
edition	need	3	29	72	6.760002937838575
king	york	5	87	40	6.760002937838575
bear	musician	3	116	18	6.760002937838575
lead	let	3	72	29	6.760002937838575
1976	bear	3	18	116	6.760002937838575
august	television	3	55	38	6.758621707440214
begin	user	3	95	22	6.758621707440214
2017	august	3	38	55	6.758621707440214
drop	later	3	17	123	6.75793158781888
later	storm	6	123	34	6.75793158781888
4	politician	3	51	41	6.75793158781888
fight	war	5	42	83	6.75751767444898
main	separate	4	93	30	6.756897026970753
main	reason	4	93	30	6.756897026970753
3	november	6	71	59	6.755518765541936
president	serve	6	59	71	6.755518765541936
league	play	11	34	226	6.754736248659073
low	result	3	42	50	6.751735321854974
end	passenger	3	105	20	6.751735321854974
cry	time	3	7	300	6.751735321854974
end	office	3	105	20	6.751735321854974
feature	great	4	36	78	6.747619213382742
july	month	4	72	39	6.747619213382742
look	piece	3	49	43	6.746934335591153
goal	lose	3	43	49	6.746934335591153
change	positive	3	124	17	6.746249782771245
hard	study	3	34	62	6.746249782771245
hit	see	3	37	57	6.7455655546147675
island	sea	5	69	51	6.743924729825
role	society	3	44	48	6.7435148150500055
election	term	3	44	48	6.7435148150500055
7	million	4	44	64	6.7435148150500055
open	station	4	64	44	6.7435148150500055
1	community	3	96	22	6.7435148150500055
1	january	9	96	66	6.7435148150500055
50	party	3	33	64	6.7435148150500055
book	nature	3	96	22	6.7435148150500055
2009	role	3	48	44	6.7435148150500055
open	park	3	64	33	6.7435148150500055
1	27	3	96	22	6.7435148150500055
match	team	6	45	94	6.741466986401147
match	score	3	45	47	6.741466986401147
20th	state	3	15	141	6.741466986401147
2012	july	5	49	72	6.740239683017145
summer	take	4	25	113	6.738911281497391
march	politician	4	69	41	6.73686997229105
honor	man	3	18	118	6.735340883604305
2003	president	3	36	59	6.735340883604305
play	score	15	226	47	6.735069215202996
leave	situation	3	112	19	6.73262649890727
animal	little	4	66	43	6.7322875596267515
away	want	5	39	91	6.73167766951372
sentence	year	4	9	316	6.729240684067888
2020	death	5	44	81	6.725592907052743
2020	october	5	44	81	6.725592907052743
18	april	3	31	69	6.725188167243415
national	newspaper	3	93	23	6.725188167243415
unit	water	3	23	93	6.725188167243415
australian	main	3	23	93	6.725188167243415
draw	game	3	14	153	6.723166169658203
2007	7	4	65	44	6.721147002021551
allow	free	3	55	39	6.721147002021551
30	june	4	54	53	6.720138476960635
international	london	3	50	43	6.717787989931637
population	total	5	64	56	6.717519606517061
look	role	3	49	44	6.713767471655953
20	2020	3	49	44	6.713767471655953
miss	name	3	22	98	6.713767471655953
ask	station	3	49	44	6.713767471655953
radio	song	4	25	115	6.713600192968203
edition	second	5	29	124	6.712697223060218
large	tall	3	144	15	6.711093337357628
doctor	help	4	32	90	6.711093337357628
court	order	3	45	48	6.711093337357628
bird	large	4	20	144	6.711093337357628
lead	political	3	72	30	6.711093337357628
show	tour	4	96	30	6.711093337357628
rock	star	3	40	54	6.711093337357628
find	rich	3	135	16	6.711093337357628
certain	lead	3	30	72	6.711093337357628
call	tie	3	270	8	6.711093337357628
2011	accord	3	60	36	6.711093337357628
camp	group	4	18	160	6.711093337357628
burn	season	3	23	94	6.709758126673809
charge	person	3	23	94	6.709758126673809
action	receive	3	38	57	6.707091406800132
high	speed	5	139	26	6.705493737710065
die	mother	6	124	35	6.704429607076618
officially	world	3	12	181	6.703100546604097
form	tropical	4	116	25	6.701109248785006
king	wind	3	87	25	6.701109248785006
english	novel	3	64	34	6.70044609315812
graduate	music	3	18	121	6.699120695691552
14	november	3	37	59	6.695812519417668
design	space	3	52	42	6.6951517934886065
general	japanese	3	52	42	6.6951517934886065
