word_x	word_y	f_xy	f_x	f_y	pmi
important	really	8	245	1044	1.6450965388643566
this	category	8	5949	43	1.6449442567847097
this	significant	8	5949	43	1.6449442567847097
him	want	24	646	1188	1.6448934996632774
to	schedule	42	7588	177	1.644848383721099
include	and	46	271	5428	1.644848383721099
with	dinner	9	3787	76	1.6447982565511194
position	only	3	154	623	1.6447280814390648
say	tough	7	1544	145	1.644629269211401
she	2012	7	3342	67	1.6444101879754556
player	he	26	148	5620	1.6442724118406655
some	simply	4	1032	124	1.6442169086266822
some	indeed	3	1032	93	1.6442169086266822
day	wonderful	4	795	161	1.643912546150477
love	art	4	1024	125	1.6438561897747246
us	government	4	559	229	1.6437322134966776
out	truth	3	756	127	1.6436758641647295
they	protest	5	5162	31	1.643657832843329
place	same	6	535	359	1.6433678600464074
do	bone	3	4573	21	1.643360348572244
do	realize	3	4573	21	1.643360348572244
do	mind	13	4573	91	1.643360348572244
do	blame	11	4573	77	1.643360348572244
do	intend	4	4573	28	1.643360348572244
do	tape	3	4573	21	1.643360348572244
the	footage	10	29112	11	1.6428106148452104
the	essence	10	29112	11	1.6428106148452104
the	legion	10	29112	11	1.6428106148452104
any	ca	12	630	610	1.6427295243204405
have	deny	28	9445	95	1.641804706887736
meet	last	5	371	432	1.6414056905399022
our	please	10	1267	253	1.6413741854890544
national	win	3	167	576	1.6409736812416034
time	excite	7	1128	199	1.6408194235519735
problem	simple	3	456	211	1.640613772286041
reason	another	5	208	771	1.6405418012680477
career	want	3	81	1188	1.6404338514725774
live	city	7	515	436	1.6403824496469088
she	e	5	3342	48	1.64011005054183
grade	she	5	48	3342	1.64011005054183
love	farm	3	1024	94	1.6400141234803305
can	cause	15	3008	160	1.6400141234803305
outside	love	3	94	1024	1.6400141234803305
can	equipment	3	3008	32	1.6400141234803305
can	swim	3	3008	32	1.6400141234803305
can	anymore	6	3008	64	1.6400141234803305
any	never	15	630	764	1.6398942236223026
provide	even	6	379	508	1.6398642502147105
two	response	3	758	127	1.6398642502147105
1	8	3	758	127	1.6398642502147105
like	kind	7	1241	181	1.6398621092808539
say	happy	14	1544	291	1.6396630163180517
your	secret	3	1783	54	1.6396244853695043
your	attention	4	1783	72	1.6396244853695043
all	nearly	3	1888	51	1.639534583824631
our	count	3	1267	76	1.639474652573573
’s	because	12	5136	75	1.639354797539784
’s	smooth	4	5136	25	1.639354797539784
’s	tactic	4	5136	25	1.639354797539784
should	war	3	935	103	1.6392798931997505
really	whole	8	1044	246	1.6392199725276875
of	marriage	12	7705	50	1.6391675439810955
have	toll	5	9445	17	1.6387706467981025
have	elsewhere	5	9445	17	1.6387706467981025
not	substance	4	6761	19	1.6386920291811946
light	and	36	213	5428	1.6386508502344317
and	hill	12	5428	71	1.6386508502344317
up	cut	3	777	124	1.6386358763633826
to	anyone	30	7588	127	1.6383424198616887
this	mid	5	5949	27	1.6382496042107015
this	prevent	5	5949	27	1.6382496042107015
this	weird	5	5949	27	1.6382496042107015
family	life	9	555	521	1.6380819523631476
some	show	15	1032	467	1.6380250749124143
shower	there	3	54	1785	1.6380071140780375
their	opinion	3	945	102	1.6380071140780375
make	birthday	3	1339	72	1.637737728391345
about	tonight	4	1761	73	1.6376367217255863
very	tire	3	1461	66	1.637468392996016
some	view	6	1032	187	1.636481259847077
she	laugh	8	3342	77	1.6363579156807224
man	wrong	4	450	286	1.6359879464413851
die	father	3	648	149	1.6355844518111817
information	county	3	266	363	1.6354948016610276
here	rule	3	911	106	1.635375276792718
with	31	6	3787	51	1.635337927302053
with	chapel	4	3787	34	1.635337927302053
with	kelly	4	3787	34	1.635337927302053
with	brown	12	3787	102	1.635337927302053
with	hang	4	3787	34	1.635337927302053
our	us	22	1267	559	1.6351668110901094
in	believe	48	8092	191	1.6348935425639364
that	than	21	5637	120	1.6343554494658419
n’t	eat	9	2357	123	1.6343149272897166
start	soon	3	755	128	1.6342701409455267
start	college	3	755	128	1.6342701409455267
life	’ve	6	521	371	1.6341880362586565
stand	his	9	180	1611	1.6339716008428806
can	debate	7	3008	75	1.6335878543208975
and	david	16	5428	95	1.6335798606870098
3	goal	3	316	306	1.6334343842882133
1	game	17	758	723	1.6331974405649416
look	certainly	4	701	184	1.6328078843691758
to	harry	4	7588	17	1.6326736697749966
to	evolve	4	7588	17	1.6326736697749966
schedule	here	5	177	911	1.632655775439126
here	grow	5	911	177	1.632655775439126
spend	some	4	125	1032	1.6326289343514706
win	set	5	576	280	1.6323605509368952
new	staff	3	864	112	1.6323605509368952
office	by	10	139	2321	1.6320966892561841
they	oppose	4	5162	25	1.6320698585681173
come	until	3	717	135	1.6319580694052322
do	anyone	18	4573	127	1.6319555852999947
from	animal	5	1876	86	1.6318597021066996
also	chief	3	2362	41	1.631257721142727
on	anderson	5	3937	41	1.6311355675470494
on	allen	5	3937	41	1.6311355675470494
on	complaint	5	3937	41	1.6311355675470494
about	hillary	3	1761	55	1.6310640678021
about	christmas	3	1761	55	1.6310640678021
school	fund	3	617	157	1.630855547116923
6	game	3	134	723	1.6306619477490776
this	solve	7	5949	38	1.6306364201008263
at	poll	4	3230	40	1.6303939299681622
at	smith	10	3230	100	1.6303939299681622
at	sarah	3	3230	30	1.6303939299681622
at	magazine	3	3230	30	1.6303939299681622
we	hopefully	5	6212	26	1.6302867367957807
we	accountability	5	6212	26	1.6302867367957807
we	somewhere	5	6212	26	1.6302867367957807
my	mind	5	1775	91	1.630170619846071
she	wolf	3	3342	29	1.630125961969208
she	ridge	3	3342	29	1.630125961969208
virginia	she	3	29	3342	1.630125961969208
our	approach	4	1267	102	1.6300143233245066
he	crack	4	5620	23	1.6297241032715104
show	little	5	467	346	1.6296616019777874
your	help	24	1783	435	1.6296403967968824
some	outside	3	1032	94	1.6287868680570765
1	order	3	758	128	1.6285489369868762
the	associated	9	29112	10	1.6283110451500953
the	lone	18	29112	20	1.6283110451500953
the	rcmp	9	29112	10	1.6283110451500953
the	scorer	9	29112	10	1.6283110451500953
the	same	323	29112	359	1.627864459466019
’s	science	10	5136	63	1.6278591587019544
of	happiness	5	7705	21	1.6276719051432662
from	industry	4	1876	69	1.6276719051432662
of	clark	10	7705	42	1.6276719051432662
of	miracle	5	7705	21	1.6276719051432662
close	come	7	316	717	1.627385339615408
in	originally	8	8092	32	1.6273598698785288
in	34	3	8092	12	1.6273598698785288
in	penn	3	8092	12	1.6273598698785288
in	ralph	4	8092	16	1.6273598698785288
in	prevail	4	8092	16	1.6273598698785288
in	myers	3	8092	12	1.6273598698785288
in	70	5	8092	20	1.6273598698785288
in	17	25	8092	100	1.6273598698785288
in	phoenix	4	8092	16	1.6273598698785288
in	shade	3	8092	12	1.6273598698785288
in	sister	13	8092	52	1.6273598698785288
in	spring	23	8092	92	1.6273598698785288
in	jay	3	8092	12	1.6273598698785288
in	favor	4	8092	16	1.6273598698785288
in	studio	7	8092	28	1.6273598698785288
in	brady	3	8092	12	1.6273598698785288
in	ndp	3	8092	12	1.6273598698785288
in	mill	3	8092	12	1.6273598698785288
in	canyon	3	8092	12	1.6273598698785288
in	patricia	3	8092	12	1.6273598698785288
in	liberals	3	8092	12	1.6273598698785288
in	stone	9	8092	36	1.6273598698785288
in	albert	3	8092	12	1.6273598698785288
fire	into	5	238	680	1.6273598698785288
in	oliver	3	8092	12	1.6273598698785288
in	sanctuary	3	8092	12	1.6273598698785288
in	ferguson	3	8092	12	1.6273598698785288
in	52	3	8092	12	1.6273598698785288
in	decorate	4	8092	16	1.6273598698785288
in	cloud	6	8092	24	1.6273598698785288
in	resign	4	8092	16	1.6273598698785288
in	mason	4	8092	16	1.6273598698785288
in	akron	3	8092	12	1.6273598698785288
in	applaud	4	8092	16	1.6273598698785288
in	71	3	8092	12	1.6273598698785288
in	racism	3	8092	12	1.6273598698785288
in	stare	4	8092	16	1.6273598698785288
in	kansas	5	8092	20	1.6273598698785288
in	loop	3	8092	12	1.6273598698785288
in	belief	4	8092	16	1.6273598698785288
each	care	3	426	228	1.627003340767388
mostly	but	3	55	1766	1.6269736339848424
but	afraid	3	1766	55	1.6269736339848424
there	truth	7	1785	127	1.6266023508057879
very	effort	6	1461	133	1.6265800768532799
for	operation	9	6073	48	1.626409321307895
for	mason	3	6073	16	1.626409321307895
for	audition	3	6073	16	1.626409321307895
for	wire	3	6073	16	1.626409321307895
for	shutout	3	6073	16	1.626409321307895
for	appropriate	6	6073	32	1.626409321307895
time	2	21	1128	603	1.6263923529166937
thing	several	4	693	187	1.6260344724119613
happy	pretty	3	291	334	1.6260233397756318
future	our	7	179	1267	1.62597881008935
true	still	5	225	720	1.6259342817774622
video	new	4	150	864	1.6259342817774622
new	site	4	864	150	1.6259342817774622
will	discussion	8	3551	73	1.625806270535823
1	remember	4	758	171	1.625733921379822
marry	they	61	383	5162	1.625462803980771
bad	these	3	219	444	1.6254000492066885
with	happy	34	3787	291	1.625388266894448
that	personally	4	5637	23	1.6253666662385873
that	none	8	5637	46	1.6253666662385873
that	puzzle	4	5637	23	1.6253666662385873
that	percent	12	5637	69	1.6253666662385873
should	leader	3	935	104	1.6253407022418769
you	medicine	4	4323	30	1.6249327579323896
pay	how	6	254	766	1.624717706460845
i	imagine	15	8689	56	1.6242017136802305
1	complete	5	758	214	1.6240475447519356
can	wait	14	3008	151	1.6240018054916996
they	compete	7	5162	44	1.6238493517631487
for	hour	35	6073	187	1.6238353776440686
win	definitely	3	576	169	1.6237985374334714
help	support	5	435	373	1.6236651583328456
her	tuesday	6	1281	152	1.6236207013727357
her	2014	3	1281	76	1.6236207013727357
a	crisis	23	19143	39	1.6232708922285917
2	home	12	603	646	1.6231984285639582
store	start	3	129	755	1.6230428855222725
what	moment	7	1546	147	1.6229984477332042
what	size	4	1546	84	1.6229984477332042
what	customer	3	1546	63	1.6229984477332042
will	entertainment	7	3551	64	1.6229857514734443
they	are	31	5162	195	1.6227920449801063
want	quality	3	1188	82	1.6227318497391185
all	lesson	5	1888	86	1.6226607652602347
all	card	5	1888	86	1.6226607652602347
also	garage	4	2362	55	1.6224875115149948
go	ball	4	1181	110	1.6224875115149948
other	every	12	701	556	1.6223912684238373
other	join	3	701	139	1.6223912684238373
play	court	3	672	145	1.6223764623642731
play	15	3	672	145	1.6223764623642731
on	domestic	4	3937	33	1.6223653579193171
on	line	24	3937	198	1.6223653579193171
on	robinson	4	3937	33	1.6223653579193171
state	center	3	365	267	1.6221543897030344
with	season	38	3787	326	1.6220001277649003
should	join	4	935	139	1.6218768469383054
something	here	6	214	911	1.6218287449547701
lose	we	52	272	6212	1.6217752369402634
by	letter	4	2321	56	1.6217547450347252
by	women	3	2321	42	1.6217547450347252
by	violence	3	2321	42	1.6217547450347252
research	by	6	84	2321	1.6217547450347252
by	united	4	2321	56	1.6217547450347252
by	clark	3	2321	42	1.6217547450347252
possible	but	5	92	1766	1.6217369856186952
that	why	68	5637	392	1.6216816194307313
event	photo	4	471	276	1.6215327680458596
take	neither	3	1300	75	1.6214883767462702
out	store	3	756	129	1.6211332955136413
love	son	4	1024	127	1.6209557876646459
god	love	4	127	1024	1.6209557876646459
our	position	6	1267	154	1.620615625322257
some	may	27	1032	851	1.6202853994910635
’s	luke	3	5136	19	1.6202459745920794
potential	’s	12	76	5136	1.6202459745920794
’s	expectation	6	5136	38	1.6202459745920794
’s	mitchell	3	5136	19	1.6202459745920794
’s	frustration	3	5136	19	1.6202459745920794
’s	sexy	3	5136	19	1.6202459745920794
’s	politic	3	5136	19	1.6202459745920794
hear	i	82	307	8689	1.6201231993772203
of	2014	18	7705	76	1.620058721033391
year	sale	3	1061	92	1.6198320781861901
your	baby	4	1783	73	1.6197249279317998
a	tiny	10	19143	17	1.6195764086708502
a	angle	10	19143	17	1.6195764086708502
yet	still	5	226	720	1.6195365105793118
area	available	4	316	412	1.6193591990764904
at	currently	13	3230	131	1.6193387414591665
will	basis	6	3551	55	1.619233616612337
learn	how	6	255	766	1.619048956374153
it	wo	52	10650	159	1.6186314272929856
my	job	23	1775	422	1.6184999325072327
and	cold	12	5428	72	1.6184729682968013
and	intense	4	5428	24	1.6184729682968013
and	dangerous	13	5428	78	1.6184729682968013
and	engage	5	5428	30	1.6184729682968013
and	magical	3	5428	18	1.6184729682968013
and	bailey	4	5428	24	1.6184729682968013
and	deer	5	5428	30	1.6184729682968013
and	founder	4	5428	24	1.6184729682968013
and	officers	3	5428	18	1.6184729682968013
and	1954	3	5428	18	1.6184729682968013
and	graham	3	5428	18	1.6184729682968013
and	wash	6	5428	36	1.6184729682968013
and	cheese	6	5428	36	1.6184729682968013
and	fabulous	4	5428	24	1.6184729682968013
and	ruth	3	5428	18	1.6184729682968013
and	65	3	5428	18	1.6184729682968013
and	steve	7	5428	42	1.6184729682968013
and	wayne	4	5428	24	1.6184729682968013
and	nick	5	5428	30	1.6184729682968013
and	text	4	5428	24	1.6184729682968013
with	comfortable	5	3787	43	1.6184641087376568
with	foot	10	3787	86	1.6184641087376568
only	money	7	623	366	1.6182072051863714
there	discussion	4	1785	73	1.6181075566403325
there	item	4	1785	73	1.6181075566403325
make	baby	3	1339	73	1.6178381709536402
i	convince	4	8689	15	1.6177754445207975
i	confident	8	8689	30	1.6177754445207975
i	script	4	8689	15	1.6177754445207975
i	typically	4	8689	15	1.6177754445207975
i	maker	4	8689	15	1.6177754445207975
i	hop	4	8689	15	1.6177754445207975
i	shit	4	8689	15	1.6177754445207975
she	soul	4	3342	39	1.6177422375133754
way	clear	3	611	160	1.6176463104518761
each	goal	4	426	306	1.6175430115183218
at	perform	11	3230	111	1.6173377771427158
two	allow	3	758	129	1.6173216815636222
provide	night	3	379	258	1.6173216815636222
1	2016	4	758	172	1.6173216815636222
office	from	8	139	1876	1.6172552891979277
also	martin	5	2362	69	1.6172508631488476
he	was	5	5620	29	1.6172331590883136
any	decision	4	630	207	1.6169454985502076
right	get	28	594	1537	1.6167748260028787
observe	we	4	21	6212	1.6164809372707503
gap	we	4	21	6212	1.6164809372707503
we	aware	4	6212	21	1.6164809372707503
we	harvest	4	6212	21	1.6164809372707503
my	concern	8	1775	147	1.6163648203210406
too	sometimes	3	604	162	1.6163482329482644
happen	after	4	386	338	1.616304000886547
10	on	28	232	3937	1.6161334042078026
earn	his	4	81	1611	1.6160496928456183
important	me	6	245	799	1.6159133432274206
up	shoot	6	777	252	1.6155522632503414
place	saturday	3	535	183	1.615508055585416
game	close	7	723	316	1.615362811366195
another	son	3	771	127	1.6153312384707679
vote	mr	3	279	351	1.6151544430242195
information	no	16	266	1964	1.6147788246209291
just	amaze	10	1804	181	1.6147390589855877
know	everything	9	948	310	1.6146978217066275
lot	vehicle	3	628	156	1.6145800074040926
come	here	20	717	911	1.6144320168202186
release	never	4	171	764	1.6143591315151653
her	opinion	4	1281	102	1.6141603721236695
will	itself	5	3551	46	1.6139969682461897
will	entry	5	3551	46	1.6139969682461897
five	over	4	242	540	1.6139616401113863
chance	want	4	110	1188	1.6139616401113863
just	fun	9	1804	163	1.6138536983926657
year	arrest	5	1061	154	1.6135730877145078
year	position	5	1061	154	1.6135730877145078
your	passion	3	1783	55	1.6131522740083133
your	cat	3	1783	55	1.6131522740083133
they	rape	3	5162	19	1.6129610356204125
that	beyond	10	5637	58	1.6128757220553902
a	member	182	19143	311	1.6121350251019209
i	anymore	17	8689	64	1.6121288813796553
2	during	4	603	217	1.6120750500922476
this	treasure	4	5949	22	1.6117773928495103
this	movement	10	5949	55	1.6117773928495103
this	programme	4	5949	22	1.6117773928495103
there	progress	3	1785	55	1.6115349027168462
should	probably	3	935	105	1.6115349027168462
there	physical	3	1785	55	1.6115349027168462
there	movement	3	1785	55	1.6115349027168462
good	investment	4	1769	74	1.6114687761174036
would	discuss	3	1292	76	1.6112851070204577
potential	would	3	76	1292	1.6112851070204577
you	recognize	7	4323	53	1.611257821035313
no	involve	6	1964	100	1.6111675710685502
family	grow	3	555	177	1.610653463837502
of	terrify	4	7705	17	1.6105983917843245
of	10th	4	7705	17	1.6105983917843245
of	fate	4	7705	17	1.6105983917843245
of	stream	4	7705	17	1.6105983917843245
of	jr	4	7705	17	1.6105983917843245
of	margaret	4	7705	17	1.6105983917843245
plan	require	3	406	242	1.6104038206981972
plan	five	3	406	242	1.6104038206981972
the	deck	16	29112	18	1.610389137152833
the	elite	8	29112	9	1.610389137152833
the	choir	16	29112	18	1.610389137152833
the	steer	8	29112	9	1.610389137152833
the	timer	8	29112	9	1.610389137152833
the	jury	16	29112	18	1.610389137152833
call	wo	3	618	159	1.610256991969238
what	doe	32	1546	678	1.6101744073756206
take	shoot	10	1300	252	1.6099927379084407
project	will	31	286	3551	1.609955803024326
some	truth	4	1032	127	1.609728532241392
back	hear	4	427	307	1.6094533694461421
different	however	3	482	204	1.6092882969565105
really	difference	5	1044	157	1.6090418238626627
close	community	4	316	415	1.6088922000254215
can	form	10	3008	109	1.6087953928696104
get	truck	3	1537	64	1.6087015254671966
in	position	38	8092	154	1.608500842627213
for	tragedy	5	6073	27	1.6084874133106324
for	motive	5	6073	27	1.6084874133106324
for	contractor	5	6073	27	1.6084874133106324
would	who	13	1292	330	1.6083676236381632
in	world	94	8092	381	1.6083015340628442
question	leave	5	410	400	1.6082322800440034
i	wait	40	8689	151	1.6081893956915994
your	history	10	1783	184	1.6079156256421663
on	slide	3	3937	25	1.6078657882242022
bus	on	6	50	3937	1.6078657882242022
on	video	18	3937	150	1.6078657882242022
on	michigan	3	3937	25	1.6078657882242022
on	ground	3	3937	25	1.6078657882242022
a	gem	7	19143	12	1.607503576370275
a	former	49	19143	84	1.607503576370275
a	pharmacy	7	19143	12	1.607503576370275
a	educator	7	19143	12	1.607503576370275
with	de	3	3787	26	1.6073235511324564
with	tony	3	3787	26	1.6073235511324564
with	alex	3	3787	26	1.6073235511324564
with	wrong	33	3787	286	1.6073235511324564
with	moore	3	3787	26	1.6073235511324564
i	angry	9	8689	34	1.607128200321289
from	december	4	1876	70	1.6069133449764688
finish	house	3	335	294	1.6069133449764688
through	’ve	4	354	371	1.606759547733011
we	independent	7	6212	37	1.6066999164781648
in	29	17	8092	69	1.6062982543506992
will	million	4	3551	37	1.6061774637868902
will	reply	4	3551	37	1.6061774637868902
of	jan	19	7705	81	1.6061387435936247
never	trump	3	764	129	1.6059468916989652
good	though	7	1769	130	1.6059092507755028
set	next	3	280	352	1.6058883395757042
his	opinion	5	1611	102	1.6054024486461098
want	myself	3	1188	83	1.6052444230102774
’s	ultimate	5	5136	32	1.605139082201871
about	sing	3	1761	56	1.6050688592691555
about	express	3	1761	56	1.6050688592691555
about	aspect	3	1761	56	1.6050688592691555
of	below	30	7705	128	1.6049518286431828
come	off	7	717	321	1.604736600670208
to	arnold	3	7588	13	1.6046592936054
to	superior	3	7588	13	1.6046592936054
to	flag	3	7588	13	1.6046592936054
to	simon	3	7588	13	1.6046592936054
to	suicide	3	7588	13	1.6046592936054
to	verify	3	7588	13	1.6046592936054
to	fraud	3	7588	13	1.6046592936054
to	fred	3	7588	13	1.6046592936054
to	charles	9	7588	39	1.6046592936054
to	phillips	3	7588	13	1.6046592936054
to	threaten	6	7588	26	1.6046592936054
to	overcome	6	7588	26	1.6046592936054
to	invitation	3	7588	13	1.6046592936054
to	pursue	3	7588	13	1.6046592936054
out	help	10	756	435	1.6044545543670108
any	group	5	630	261	1.6044545543670108
year	driver	3	1061	93	1.6042352231351718
year	current	3	1061	93	1.6042352231351718
long	come	8	367	717	1.6041749128916942
hope	there	14	258	1785	1.6040597821546998
$	or	3	192	514	1.6040159252429336
go	are	7	1181	195	1.6038718333476478
not	’m	127	6761	618	1.6038412014925714
already	country	3	282	350	1.6038405109268457
may	answer	9	851	348	1.603606658344433
they	push	8	5162	51	1.6035007063713462
their	share	6	945	209	1.60307332396865
report	yet	3	437	226	1.6029345432421818
issue	cost	3	415	238	1.6028176856157372
we	lucky	10	6212	53	1.6028060003736737
will	host	11	3551	102	1.6026371060816418
play	level	3	672	147	1.6026132075428432
family	contact	3	555	178	1.6025255829541019
his	daughter	9	1611	184	1.6022627411155423
my	choice	9	1775	167	1.6022578741256652
love	town	6	1024	193	1.6021459378898875
our	website	5	1267	130	1.60199994715491
know	fact	4	948	139	1.6019561528150452
at	31	5	3230	51	1.6018247777713912
home	increase	3	646	153	1.6018247777713912
know	i	250	948	8689	1.601707075893144
re	opportunity	3	592	167	1.6014453170549658
by	king	5	2321	71	1.6012906424750097
should	accept	4	935	141	1.6012665672630193
from	dead	7	1876	123	1.6010367786397994
for	potential	14	6073	76	1.6008742292007574
great	weekend	4	942	140	1.600774207879062
on	click	8	3937	67	1.6006702868199982
on	california	8	3937	67	1.6006702868199982
will	paul	7	3551	65	1.6006179384449897
through	us	6	354	559	1.6002929522317804
us	together	3	559	177	1.6002929522317804
add	off	4	411	321	1.6002164036328257
and	texas	13	5428	79	1.6000944389819467
use	name	4	543	243	1.6000195830266692
every	sign	3	556	178	1.5999284714680626
in	dark	13	8092	53	1.599879133456422
stay	let	3	218	454	1.5998701630901266
place	perfect	3	535	185	1.5998264333531464
think	ready	3	702	141	1.5997244024546136
year	member	10	1061	311	1.5995888582788067
n’t	vision	3	2357	42	1.5995495091290404
n’t	outcome	3	2357	42	1.5995495091290404
change	several	4	706	187	1.5992216412779947
free	everyone	3	338	293	1.5989666844535357
it	suppose	10	10650	31	1.598806448936736
that	question	70	5637	410	1.5987315397351203
at	johnson	9	3230	92	1.598685070240824
at	november	9	3230	92	1.598685070240824
wine	and	12	73	5428	1.5985734108590965
enough	good	12	224	1769	1.5985297204099054
her	give	18	1281	464	1.5985297204099054
of	cycle	7	7705	30	1.5985255594837495
picture	here	4	145	911	1.5984241406198265
some	cause	5	1032	160	1.5984132190135576
will	affect	10	3551	93	1.5984001131951713
want	join	5	1188	139	1.5983083757999008
make	investment	3	1339	74	1.5982093642047077
by	local	13	2321	185	1.5981679247171094
them	who	10	1001	330	1.5980200962423647
lie	them	3	99	1001	1.5980200962423647
should	when	3	935	106	1.5978599658197699
goal	last	4	306	432	1.5973651295806914
then	talk	6	612	324	1.5973651295806914
start	begin	9	755	394	1.5971808222103065
hear	him	6	307	646	1.5971177750938637
not	specific	9	6761	44	1.5971129254297953
not	taxis	9	6761	44	1.5971129254297953
have	app	4	9445	14	1.5969504711034757
have	squad	4	9445	14	1.5969504711034757
have	profile	6	9445	21	1.5969504711034757
have	amanda	4	9445	14	1.5969504711034757
have	nigeria	4	9445	14	1.5969504711034757
have	steel	4	9445	14	1.5969504711034757
off	call	6	321	618	1.5967104601312903
show	through	5	467	354	1.5966842795315146
a	devote	11	19143	19	1.5966152602275387
also	photograph	3	2362	42	1.5964923029820504
also	factor	5	2362	70	1.5964923029820504
also	matter	3	2362	42	1.5964923029820504
bad	too	4	219	604	1.5964486755105594
on	creek	5	3937	42	1.5963701493863727
sentence	just	3	55	1804	1.5962596383779273
just	physical	3	1804	55	1.5962596383779273
by	paint	4	2321	57	1.5962196529275876
by	committee	4	2321	57	1.5962196529275876
san	by	4	57	2321	1.5962196529275876
by	ryan	4	2321	57	1.5962196529275876
this	summer	25	5949	139	1.596124128538025
place	meet	6	535	371	1.5959325172486554
what	term	5	1546	107	1.5957769789981797
your	choice	9	1783	167	1.595770195780077
can	fool	3	3008	33	1.595620004121877
can	specific	4	3008	44	1.595620004121877
play	heart	4	672	197	1.5952712322016753
never	word	6	764	260	1.5948063340937648
at	allen	4	3230	41	1.5947700202374409
at	task	4	3230	41	1.5947700202374409
at	plate	4	3230	41	1.5947700202374409
love	social	3	1024	97	1.59469013297084
and	invite	10	5428	61	1.5946262263424336
true	but	12	225	1766	1.594552156292465
complete	by	15	214	2321	1.594533276299701
family	future	3	555	179	1.594443236656243
this	opportunity	30	5949	167	1.5943953146212742
work	way	20	1084	611	1.594390958151573
day	difficult	3	795	125	1.5940076403241632
simple	so	8	211	1256	1.5939205368379996
we	anymore	12	6212	64	1.5937608607706668
we	climate	3	6212	16	1.5937608607706668
we	immigration	3	6212	16	1.5937608607706668
we	instrument	3	6212	16	1.5937608607706668
of	cross	10	7705	43	1.5937245732199286
my	letter	3	1775	56	1.5936447438209569
my	imagine	3	1775	56	1.5936447438209569
1	goal	7	758	306	1.5935535156306724
with	penalty	4	3787	35	1.593517751607426
with	meat	4	3787	35	1.593517751607426
with	green	8	3787	70	1.593517751607426
with	photography	4	3787	35	1.593517751607426
with	ultimately	4	3787	35	1.593517751607426
with	cite	4	3787	35	1.593517751607426
in	19	21	8092	86	1.593412537955191
a	wonderful	93	19143	161	1.5933530880272413
make	near	4	1339	99	1.5933436090328914
from	field	6	1876	106	1.5932384080793922
from	cancer	3	1876	53	1.5932384080793922
material	from	3	53	1876	1.5932384080793922
will	venue	3	3551	28	1.5932384080793922
you	circle	3	4323	23	1.5932238982050515
you	rend	3	4323	23	1.5932238982050515
group	well	3	261	381	1.5930497910947614
’s	exactly	11	5136	71	1.5928954864471239
re	maybe	4	592	224	1.592832186750258
do	necessarily	4	4573	29	1.592734275502276
an	plan	3	245	406	1.5926291189702213
show	light	3	467	213	1.5926146152224678
he	touchdown	10	5620	59	1.5925711048540443
he	transport	10	5620	59	1.5925711048540443
home	mother	3	646	154	1.5924260797691416
but	surprise	9	1766	169	1.5924164119484736
the	ceremony	79	29112	90	1.5922417904425736
program	available	4	322	412	1.5922230691389765
own	everything	3	321	310	1.592049082761427
set	three	4	280	474	1.591614208593586
on	fly	7	3937	59	1.5914713499735336
lose	money	3	272	366	1.591440295623586
may	date	3	851	117	1.5912229338886006
may	bite	3	851	117	1.5912229338886006
no	surprise	10	1964	169	1.5911099187272966
hope	hold	3	258	386	1.5909186824666335
support	center	3	373	267	1.5908752232151762
to	proceed	8	7588	35	1.5908534940803696
to	’d	16	7588	70	1.5908534940803696
business	run	6	396	503	1.5908317652728312
there	damage	5	1785	93	1.5907013992996806
with	problem	52	3787	456	1.590350472528743
our	we	237	1267	6212	1.59034079980696
ask	her	14	363	1281	1.5901148981570186
11	win	3	173	576	1.590049746078931
by	government	16	2321	229	1.5899058789953855
like	really	39	1241	1044	1.589849296598819
come	join	3	717	139	1.5898325937325557
at	table	7	3230	72	1.5897519454708162
with	kill	31	3787	272	1.589534237688928
’s	cool	17	5136	110	1.5893141150401884
very	mind	4	1461	91	1.589105371434617
what	lesson	4	1546	86	1.5890511158098666
with	crime	9	3787	79	1.588945021817602
work	within	3	1084	92	1.5888919777470836
on	file	9	3937	76	1.5887569652764975
and	menu	8	5428	49	1.5887256249027495
a	violation	19	19143	33	1.5886445491189591
want	risk	3	1188	84	1.5879664315784419
in	league	9	8092	37	1.5878315056918915
every	same	6	556	359	1.5878218686114092
by	touch	6	2321	86	1.5878074131113877
by	anti	3	2321	43	1.5878074131113877
by	sun	3	2321	43	1.5878074131113877
him	call	12	646	618	1.5877495925596685
need	space	6	1322	151	1.5876917743251973
the	finalist	7	29112	8	1.5876690606527493
the	blaze	7	29112	8	1.5876690606527493
the	commissioners	7	29112	8	1.5876690606527493
the	courtroom	7	29112	8	1.5876690606527493
the	gunfire	7	29112	8	1.5876690606527493
the	knights	7	29112	8	1.5876690606527493
the	snake	7	29112	8	1.5876690606527493
the	ultimate	28	29112	32	1.5876690606527493
to	move	70	7588	307	1.587324682600123
it	difficult	40	10650	125	1.587218474661524
up	write	6	777	257	1.5872076375563797
your	source	3	1783	56	1.5871570654753688
your	letter	3	1783	56	1.5871570654753688
your	imagine	3	1783	56	1.5871570654753688
lot	kid	4	628	212	1.5870992709819856
great	kid	6	942	212	1.5870992709819856
area	close	3	316	316	1.5870414788037621
mistake	his	3	62	1611	1.586665886064524
his	sit	3	1611	62	1.586665886064524
from	association	4	1876	71	1.5864492424167531
n’t	but	125	2357	1766	1.5864190882002653
get	trouble	3	1537	65	1.5863337124387422
her	faith	3	1281	78	1.5861459959540731
