word_x	word_y	f_xy	f_x	f_y	pmi
theft	avenue	4	39	63	7.346958332074647
bowl	super	5	58	53	7.3456671196334025
injury	suffer	15	123	75	7.34519787421021
90	residence	3	26	71	7.3444161375121935
hill	pleasant	3	71	26	7.3444161375121935
agency	marketed	5	55	56	7.34285393374191
foundation	heritage	3	66	28	7.34285393374191
average	today	63	112	349	7.3324822496694715
bedroom	bathroom	3	49	38	7.331965617599175
remain	sprinkle	5	194	16	7.331655727137046
rear	window	10	49	127	7.3281740384368
ongoing	investigation	13	46	176	7.327086617883594
serve	appetizer	3	267	7	7.32655212141281
check	deputies	3	267	7	7.32655212141281
movement	pro	3	55	34	7.325780420382969
charles	william	3	39	48	7.3242382555745635
floor	tile	5	130	24	7.3242382555745635
stop	madness	6	375	10	7.321928094887363
maintenance	low	6	31	121	7.321543427496498
foot	square	7	86	51	7.318305299820822
marry	1954	11	383	18	7.3179465097068395
county	sheriff	11	363	19	7.317318841634773
general	contractor	4	93	27	7.315594161165311
court	superior	3	145	13	7.314254167001941
frank	sept	3	29	65	7.314254167001941
kill	ace	16	272	37	7.312724267557523
fine	strain	3	118	16	7.311959925796127
bear	1918	9	436	13	7.310941432961106
door	oak	4	180	14	7.310432456049533
2016	posted	3	172	11	7.308906601818573
ann	mary	4	29	87	7.3087159834605115
ball	chase	4	110	23	7.304718804855139
loss	despite	3	146	13	7.304338698136858
wife	precede	4	82	31	7.297892159431853
000	estimate	4	67	38	7.295623770535454
dad	mom	4	52	49	7.294490912180511
50	oct	8	60	85	7.293358942690592
percent	million	4	69	37	7.291662652029693
marry	clarence	3	383	5	7.291474298345649
marry	amarillo	3	383	5	7.291474298345649
marry	1963	9	383	15	7.291474298345649
marry	1961	6	383	10	7.291474298345649
doris	july	3	9	213	7.289968353489817
interment	methodist	3	62	31	7.286210354384218
locate	officers	5	178	18	7.285910136915464
detail	disclose	6	154	25	7.283960244688342
memorial	interment	14	145	62	7.282889996092607
feel	helpless	4	514	5	7.282087830355571
different	vastly	3	482	4	7.281713638928006
director	executive	4	78	33	7.27984413621611
sale	bake	3	92	21	7.278723596322195
tackle	defense	7	41	110	7.278083678351672
seven	notch	3	176	11	7.275739737883374
require	reservations	3	242	8	7.275739737883374
member	lutheran	13	311	27	7.2744219202838325
die	parkersburg	5	648	5	7.269790471552187
international	inc	4	96	27	7.269790471552187
average	nov	14	112	81	7.269790471552187
die	ellijay	3	648	3	7.269790471552187
die	kountze	3	648	3	7.269790471552187
die	youngsville	4	648	4	7.269790471552187
capital	quarter	4	36	72	7.269790471552187
die	christus	3	648	3	7.269790471552187
die	courtland	3	648	3	7.269790471552187
die	coldwater	3	648	3	7.269790471552187
registration	pre	4	72	36	7.269790471552187
die	91	7	648	7	7.269790471552187
schedule	2017	6	177	22	7.267565806437673
council	unanimously	4	130	20	7.265344566520995
floor	accommodation	3	130	15	7.265344566520995
percent	rise	7	69	66	7.2640768203577935
burial	creek	6	93	42	7.263126741271177
robert	predecease	3	63	31	7.263126741271177
marry	1950	10	383	17	7.262905146148878
application	deadline	3	85	23	7.2616500829632535
center	nursing	9	267	22	7.2594379255542725
fish	hunt	16	134	78	7.258149065116791
demand	supply	9	111	53	7.257229154965819
wood	panel	3	53	37	7.257229154965819
develope	strategy	3	37	53	7.257229154965819
jack	baker	3	53	37	7.257229154965819
bear	1932	8	436	12	7.256493648938729
bear	ind	4	436	6	7.256493648938729
bear	1936	10	436	15	7.256493648938729
totally	unacceptable	5	109	30	7.256493648938729
bathroom	separate	4	38	69	7.253188504215057
grant	lodge	3	73	27	7.2498909141144825
lead	sloan	3	395	5	7.246966037206141
st	parish	4	176	15	7.243318260190996
security	border	3	99	20	7.243318260190996
self	evident	3	99	20	7.243318260190996
volunteer	thankful	3	110	18	7.243318260190996
extra	kick	7	76	61	7.238330545487944
sunday	78	5	144	23	7.238081611824849
friday	66	3	142	14	7.2375009335956815
stock	suggest	4	51	52	7.236775414324224
june	brenda	3	199	10	7.236050259726957
dig	kill	41	100	272	7.235873448029832
root	deep	5	42	79	7.235470398368311
ceremony	perform	15	90	111	7.23026210736555
cross	red	4	43	62	7.2291794093478385
response	await	4	127	21	7.228638364885886
medical	marijuana	6	138	29	7.228097523252226
heat	glaze	3	91	22	7.227376716321975
p.m	chapel	3	59	34	7.224497084545788
price	objective	9	215	28	7.22401770423206
find	howison	6	669	6	7.2237780737953505
find	lettings	7	669	7	7.2237780737953505
find	hogg	6	669	6	7.2237780737953505
watch	youtube	4	268	10	7.221623189091677
marry	1933	4	383	7	7.221084970454251
co	martin	7	68	69	7.221008098465908
purchase	tickets	5	86	39	7.219901595759828
daughter	pa	3	184	11	7.211609400463658
hot	sauce	4	75	36	7.210896782498619
decline	disclose	3	81	25	7.210896782498619
discussion	panel	4	73	37	7.2103625499278445
court	plea	3	145	14	7.207338963085429
bear	1938	9	436	14	7.204026229044594
st	lutheran	7	176	27	7.20267627569365
student	enroll	3	255	8	7.20024953829911
kill	moody	4	272	10	7.20024953829911
activity	outdoor	4	80	34	7.20024953829911
county	detention	8	363	15	7.198924140832542
find	marketed	55	669	56	7.197782865262407
admission	general	6	44	93	7.196012545412639
balance	sheet	3	89	23	7.195307588134558
contribution	memorial	7	33	145	7.192692187121028
committee	select	3	57	36	7.191787959550914
close	upside	6	316	13	7.190382508839773
add	payton	3	411	5	7.189680296588922
achievement	award	5	25	137	7.189680296588922
write	poem	3	257	8	7.18897842596409
mail	print	3	48	43	7.1833757197347134
2016	61	3	172	12	7.1833757197347134
motion	commissioner	3	59	35	7.18267690885116
2009	february	5	41	84	7.18169914192733
monday	72	3	159	13	7.181280301732521
marry	1947	5	383	9	7.180442985956905
general	attorney	7	93	52	7.177396867245292
issue	unresolved	3	415	5	7.1757073540363185
construction	phase	3	83	25	7.1757073540363185
july	1948	4	213	13	7.174491136069881
touchdown	rush	4	59	47	7.172408573397333
floor	wooden	3	130	16	7.172235162129513
suggest	memorials	3	52	40	7.172235162129513
50	nov	7	60	81	7.170254798001272
close	knit	5	316	11	7.168356202509774
center	medical	53	267	138	7.168340540534288
terrorist	attack	3	24	87	7.166696978588083
company	upside	5	268	13	7.165039660725309
march	1954	4	155	18	7.163591067720262
department	sheriff	4	147	19	7.162040616156862
hall	entrance	5	97	36	7.161730725694734
lawrence	memorial	6	29	145	7.156712890015461
easy	making	4	255	11	7.155855418940656
traffic	violation	4	85	33	7.155855418940656
marry	1962	6	383	11	7.153970774595714
50	close	27	60	316	7.153856632814659
baptist	interment	6	68	62	7.152943823520753
usually	skin	3	66	32	7.150208855799514
st	n	3	176	12	7.150208855799514
150	close	13	29	316	7.148318449273229
hospital	yale	3	235	9	7.148161027150656
30	50	12	141	60	7.148161027150656
hospital	grantsville	3	235	9	7.148161027150656
encourage	strongly	3	85	25	7.141355849245541
bail	release	7	29	171	7.141161886480946
music	dj	3	304	7	7.1393205396567785
music	cue	3	304	7	7.1393205396567785
light	darkness	3	213	10	7.137965260044767
july	1961	3	213	10	7.137965260044767
close	apr	4	316	9	7.135934724817397
marry	1959	7	383	13	7.135355096428366
medium	social	9	66	97	7.135258514333543
credit	card	11	91	86	7.135012698173314
locate	n	3	178	12	7.133907043470414
piece	puzzle	4	124	23	7.131882207992923
p.m	funeral	11	59	133	7.131146608211078
financial	assistance	4	84	34	7.1298602104077125
originally	california	3	32	67	7.128513784700195
jewish	festival	3	37	58	7.127168614401446
marry	1942	8	383	15	7.1215492969033365
management	stake	3	60	36	7.117787378107137
die	zebulon	9	648	10	7.117787378107137
$	500	8	192	30	7.117787378107137
follow	inurnment	3	432	5	7.117787378107137
review	2002	3	103	21	7.115785025195989
problem	solve	24	456	38	7.113785447549641
game	changer	7	723	7	7.111788637485694
cupboard	hot	3	29	75	7.107803289534515
master	degree	6	66	66	7.105814736441061
county	hardin	3	363	6	7.105814736441061
county	carroll	3	363	6	7.105814736441061
end	strikeout	3	436	5	7.10449055549368
bear	maurice	3	436	5	7.10449055549368
bear	alma	3	436	5	7.10449055549368
open	doors	6	436	10	7.10449055549368
bear	1913	3	436	5	7.10449055549368
injure	crash	7	96	53	7.10411244121006
attorney	assistant	3	52	42	7.101845834238116
report	cnbc	3	437	5	7.101185410770007
report	yahoo	3	437	5	7.101185410770007
june	1930	3	199	11	7.098546735977021
application	submit	5	85	43	7.095912878484374
speak	english	8	136	43	7.095912878484374
room	utility	8	234	25	7.095419565078682
sentiment	share	6	21	209	7.094926420298325
battery	arrest	4	19	154	7.094926420298325
kitchen	bathroom	4	77	38	7.094926420298325
wear	shoe	4	101	29	7.093447996557445
dig	katie	3	100	22	7.091315166745946
contribute	reporter	4	70	42	7.088040034713085
daughter	emma	3	184	12	7.086078518379799
photo	caption	3	276	8	7.086078518379799
wall	mirror	3	92	24	7.086078518379799
medical	herald	3	138	16	7.086078518379799
average	tech	5	112	33	7.079819527908116
raise	llc	3	148	15	7.0782590139204995
die	franklinton	7	648	8	7.077145393609791
wear	jersey	3	101	22	7.076959873768876
water	basin	3	247	9	7.076310742130978
field	runner	3	106	21	7.074365097816009
meet	absent	6	371	12	7.074365097816009
p.m	avenue	5	59	63	7.0716455964624165
free	admission	20	338	44	7.071257514404692
improvement	significant	3	52	43	7.067898502314778
july	mae	4	213	14	7.067575932153369
yard	carry	37	232	119	7.066295081630246
united	memorials	3	56	40	7.065319958213001
bear	1935	7	436	12	7.063848570996333
die	82	13	648	15	7.063339594084761
bill	senate	4	176	17	7.062746014549175
mental	health	6	33	136	7.062746014549175
cemetery	methodist	6	145	31	7.060497574756158
suspect	custody	4	111	27	7.060337105923237
column	appear	7	64	82	7.059443391876332
major	component	4	120	25	7.058893689053568
low	income	5	121	31	7.058509021662704
mission	proceeds	4	79	38	7.057932212816123
jail	county	42	87	363	7.0551886633710925
tax	code	3	94	24	7.055051622759175
prize	grand	4	59	51	7.054572083103475
price	tag	4	215	14	7.054092702789747
run	unopposed	4	503	6	7.050263383910129
emotional	connection	4	53	57	7.048830005708871
war	civil	3	103	22	7.0486708293374525
head	nail	3	189	12	7.047398050215739
head	nod	3	189	12	7.047398050215739
president	mugabe	3	253	9	7.041684399021346
potato	cook	3	19	120	7.0397848661058635
take	aback	8	761	8	7.037887830933267
cemetery	creek	8	145	42	7.037413961643117
world	ii	7	381	14	7.03599328694349
turn	ugly	4	218	14	7.034101227602282
foreign	investment	3	31	74	7.030953299142143
goal	lone	8	306	20	7.0303245368567975
marry	1952	6	383	12	7.028439892511854
marry	1941	6	383	12	7.028439892511854
service	committal	3	383	6	7.028439892511854
marry	wewoka	3	383	6	7.028439892511854
marry	1958	5	383	10	7.028439892511854
dig	emily	3	100	23	7.02718482932623
45	minute	9	39	177	7.026557706933878
club	sponsored	3	128	18	7.024677973715655
entertainment	musical	4	64	48	7.024677973715655
table	dine	3	72	32	7.024677973715655
experience	soothe	3	330	7	7.020925838854548
center	regional	18	267	52	7.018429826050478
conduct	survey	6	113	41	7.016872008124697
yard	raiders	3	232	10	7.014693885143034
march	1942	3	155	15	7.011587974275212
brother	precede	3	75	31	7.011587974275212
chocolate	hot	3	31	75	7.011587974275212
accept	donations	4	141	22	7.010657503400721
50	today	27	60	349	7.01055415478211
address	directly	3	111	21	7.007869686029101
perform	rev	7	111	49	7.007869686029101
member	ladies	4	311	10	7.006941609418847
die	86	15	648	18	7.006756065718394
die	celina	5	648	6	7.006756065718394
die	lumberton	5	648	6	7.006756065718394
99	die	5	6	648	7.006756065718394
commit	error	4	51	61	7.0064777949024295
150	today	13	29	349	7.005015971240679
st	catholic	7	176	31	7.003367467470244
july	a	3	213	11	7.000461736294833
tell	tale	7	288	19	6.999142881608518
hospital	68	3	235	10	6.996157933705606
hospital	memphis	3	235	10	6.996157933705606
share	llc	4	209	15	6.99539074674741
house	rent	3	294	8	6.994930630321604
official	russian	3	112	21	6.994930630321604
coach	bruce	3	168	14	6.994930630321604
statement	false	5	140	28	6.994930630321604
control	tower	3	147	16	6.994930630321604
today	apr	4	349	9	6.992632246784847
p.m	pastor	3	59	40	6.990031830908764
south	300	3	118	20	6.990031830908764
office	prosecutor	3	139	17	6.988199061184121
award	humble	4	137	23	6.988046435419272
free	relay	3	338	7	6.986368616818179
mr	lebanon	4	351	9	6.984388252689938
lead	hendrix	3	395	6	6.9839316313723465
potential	suggest	5	76	52	6.983201337739496
session	executive	3	72	33	6.980283854357202
saturday	louisburg	3	183	13	6.978463418732833
day	navin	3	795	3	6.974829424265094
day	jul	5	795	5	6.974829424265094
day	presentations	3	795	3	6.974829424265094
day	fluorine	3	795	3	6.974829424265094
day	07	3	795	3	6.974829424265094
glass	bottle	3	77	31	6.9736201240761915
miss	dearly	6	341	14	6.9736201240761915
husband	predecease	3	77	31	6.9736201240761915
result	yield	3	199	12	6.973015853893163
church	trinity	7	328	17	6.971980550625993
daughter	1918	3	184	13	6.970601300959863
suggest	previous	3	52	46	6.970601300959863
information	detective	3	266	9	6.969395538214466
truly	magical	3	133	18	6.969395538214466
january	2002	3	114	21	6.969395538214466
release	citation	3	171	14	6.969395538214466
thoroughly	enjoy	8	18	355	6.968040258602455
bear	pa	6	436	11	6.966987031743744
god	bless	10	127	63	6.965603959052092
recommend	internal	3	89	27	6.963982042028102
21	ann	3	83	29	6.961582548683471
85	2016	3	14	172	6.960983298398266
watch	clip	5	268	15	6.958588783257883
law	enforcement	6	201	24	6.958588783257883
crime	commit	5	79	51	6.955362479175576
deliver	speech	4	75	43	6.954557029238833
price	indicate	4	215	15	6.954557029238833
11	1921	3	173	14	6.952619825463639
understand	frustration	4	170	19	6.952322024855524
lake	henry	3	97	25	6.950833943196115
review	film	20	103	157	6.950447293249328
marry	1953	9	383	19	6.950437380510581
bear	1937	7	436	13	6.948371353576397
jan	born	4	81	40	6.947862376664824
die	norma	4	648	5	6.947862376664824
retire	1997	3	128	19	6.946675461714382
$	estimate	9	192	38	6.946675461714382
answer	definitive	3	348	7	6.944304557251636
save	shutout	4	203	16	6.944304557251636
driver	cite	4	93	35	6.941198646383814
brain	damage	4	35	93	6.941198646383814
kill	kelsey	4	272	12	6.937215132465316
block	alarm	6	158	31	6.936625916593989
storage	unit	3	50	49	6.936036941268035
sign	petition	5	178	23	6.932273182300763
wish	luck	5	65	63	6.931920832795803
mr	cremate	3	351	7	6.931920832795803
father	grandfather	4	149	22	6.931040335337353
church	memorials	16	328	40	6.930160374931366
april	1925	3	164	15	6.930160374931366
die	81	11	648	14	6.921867168131881
public	defender	3	275	9	6.921390165303634
mrs	tyler	5	118	35	6.919642503017366
25	feb	7	89	65	6.918894152499564
release	bond	6	171	29	6.918769465144498
highway	valley	3	34	73	6.917315575027612
mayor	pro	3	73	34	6.917315575027612
grade	teacher	8	48	138	6.916153516937486
bullet	wall	3	27	92	6.916153516937486
mount	pressure	3	36	69	6.916153516937486
announce	retirement	3	71	35	6.91557283870832
member	dartmouth	3	311	8	6.913832205027365
marry	1945	6	383	13	6.912962675091919
issue	revisit	3	415	6	6.912672948202525
large	producer	3	156	16	6.90920075629572
ohio	william	3	52	48	6.90920075629572
day	moving	63	795	66	6.907715228406557
heat	electric	6	91	55	6.905448621434612
monday	2002	4	159	21	6.904440096373696
wo	not	4	159	21	6.904440096373696
implement	policy	3	23	109	6.902856694324028
drug	alcohol	3	66	38	6.902281342355929
ice	cake	3	57	44	6.902281342355929
care	92	3	228	11	6.902281342355929
care	intensive	3	228	11	6.902281342355929
department	investigate	13	147	74	6.900954482112589
follow	interment	32	432	62	6.900556661886468
university	graduate	34	153	186	6.900556661886468
direction	chapel	3	74	34	6.897686768278679
day	sep	18	795	19	6.896826912263821
comment	spokesman	3	252	10	6.895394956770689
cook	grill	3	120	21	6.895394956770689
management	marketed	4	60	56	6.895394956770689
financial	aid	3	84	30	6.895394956770689
get	traction	3	841	3	6.893678484181668
university	professor	4	153	22	6.892821013106863
treat	trick	4	99	34	6.892821013106863
marry	1966	5	383	11	6.89093636876192
marry	lois	5	383	11	6.89093636876192
st	cloud	5	176	24	6.887174449965721
keep	distance	3	127	20	6.883990193498439
county	knox	3	363	7	6.883422315104613
block	p.m	11	158	59	6.882648295535165
monday	herald	3	159	16	6.881720019873613
read	chronicle	3	318	8	6.881720019873613
6	1953	3	134	19	6.88058627125661
thursday	82	3	170	15	6.878321443411748
september	jean	3	102	25	6.878321443411748
state	corp	3	365	7	6.875495399332984
july	wichita	3	213	12	6.874930854210974
catch	touchdown	13	188	59	6.872848291538426
saturday	81	3	183	14	6.871548214816322
saturday	edward	3	183	14	6.871548214816322
future	bright	9	179	43	6.86948494391277
member	legion	4	311	11	6.869438085668912
jail	transport	6	87	59	6.869016429947399
hit	pointer	3	214	12	6.868173488035665
hit	nail	3	214	12	6.868173488035665
advance	tickets	3	66	39	6.864806636937266
medium	heat	7	66	91	6.864806636937266
45	degree	3	39	66	6.864806636937266
2016	aug	11	172	55	6.861447624847352
team	ceres	3	516	5	6.861447624847352
study	bible	3	136	19	6.859212620464043
marry	phyllis	4	383	9	6.858514891069542
marry	1969	4	383	9	6.858514891069542
marry	1956	4	383	9	6.858514891069542
june	gulf	3	199	13	6.857538636473227
june	1959	3	199	13	6.857538636473227
new	orleans	10	864	10	6.854752972273343
grab	attention	3	36	72	6.854752972273343
springs	16	3	24	108	6.854752972273343
new	hampshire	3	864	3	6.854752972273343
fine	tune	3	118	22	6.852528307158829
sept	joseph	3	65	40	6.850307067242151
approve	transfer	3	104	25	6.850307067242151
feb	born	3	65	40	6.850307067242151
sept	born	3	65	40	6.850307067242151
floor	residential	3	130	20	6.850307067242151
dance	studio	3	93	28	6.848089241992333
sample	size	3	31	84	6.848089241992333
current	objective	3	93	28	6.848089241992333
area	patio	8	316	22	6.846428107622412
bear	1931	3	436	6	6.841456149659885
city	kansas	10	436	20	6.841456149659885
course	golf	12	161	65	6.841318284014896
deal	plea	3	187	14	6.840353593212727
hand	bare	3	187	14	6.840353593212727
report	ap	6	437	12	6.838151004936213
prepare	pour	3	82	32	6.8370509705398845
identify	victim	9	83	95	6.834670436201251
old	fashion	10	313	28	6.834194800333951
encourage	costume	3	85	31	6.831015728633391
oct	2005	3	85	31	6.831015728633391
assault	degree	3	40	66	6.828280760912152
engineer	degree	3	40	66	6.828280760912152
revenue	rise	3	40	66	6.828280760912152
moving	gold	3	66	40	6.828280760912152
st	henry	5	176	25	6.828280760912152
charter	member	6	17	311	6.826369363777026
article	edition	4	168	21	6.825005628879291
license	marriage	3	53	50	6.822826330820044
provide	dj	3	379	7	6.821194014929272
episode	entire	4	29	122	6.820922141746354
p.m	7	9	59	135	6.820106829466452
schedule	preliminary	3	177	15	6.820106829466452
president	obama	24	253	84	6.819291977684897
information	250	3	266	10	6.817392444769416
contribute	times	3	70	38	6.817392444769416
20	sep	3	140	19	6.817392444769416
service	officiate	22	383	51	6.815446169177656
stake	investment	3	36	74	6.815224608086706
blood	collect	3	58	46	6.8130600239733825
yard	catch	49	232	188	6.81178047174681
march	78	4	155	23	6.809954113105562
disclose	term	3	25	107	6.809279798982097
find	slater	6	669	8	6.808740574516507
finish	13th	3	335	8	6.806585689812833
26	born	3	67	40	6.806585689812833
marry	1985	3	383	7	6.806047471175407
marry	thelma	3	383	7	6.806047471175407
service	communion	3	383	7	6.806047471175407
marry	1970	3	383	7	6.806047471175407
impact	tremendous	4	69	52	6.8006762995175505
door	porch	3	180	15	6.795859283219775
door	lock	5	180	25	6.795859283219775
ordinance	approve	3	26	104	6.793723538875784
chief	officer	7	41	154	6.792656851181431
2016	copyright	4	172	21	6.791058296955954
double	standard	10	131	69	6.789621111008555
6	defeat	4	134	27	6.788663781815571
available	applications	5	412	11	6.785636423503658
thursday	alice	3	170	16	6.785212039020267
die	76	10	648	14	6.784363644381945
writer	staff	9	73	112	6.782385994941503
yard	rush	12	232	47	6.782033128352758
police	investigate	31	382	74	6.776954591158988
sunday	77	3	144	19	6.77675046027207
music	orchestra	3	304	9	6.77675046027207
3	rbis	3	161	17	6.7762232557930115
community	knit	5	415	11	6.7751694244525895
construction	worker	5	83	55	6.7751694244525895
path	forward	3	28	98	6.772538208985155
bedroom	double	7	49	131	6.7688625508417575
seat	outdoor	3	81	34	6.767290131023004
increase	stake	6	153	36	6.767290131023004
27	jan	6	68	81	6.767290131023004
plant	seed	3	81	34	6.767290131023004
church	united	20	328	56	6.7666616426484865
friend	loyal	3	230	12	6.764150423492437
minute	90	5	177	26	6.763523301100085
residence	feb	5	71	65	6.759453636791037
teach	elementary	4	154	24	6.757891433020754
february	pm	7	84	77	6.757891433020754
shoot	rifle	3	252	11	6.757891433020754
church	catholic	11	328	31	6.75732377806915
club	golf	9	128	65	6.757197662850669
die	raleigh	7	648	10	6.755217298722429
die	62	7	648	10	6.755217298722429
available	vegetarian	4	412	9	6.753214945811281
yard	84	3	232	12	6.7516594793092395
yard	61	3	232	12	6.7516594793092395
june	1938	3	199	14	6.750623432556715
minute	bake	4	177	21	6.749717501575054
graduate	bride	4	186	20	6.748553568441418
st	peter	7	176	37	6.7481104122281685
away	92	3	254	11	6.746486669748505
shower	separate	4	54	69	6.746228515495174
military	guard	3	65	43	6.745970407427415
pack	bag	3	43	65	6.745970407427415
conduct	services	4	113	33	6.745067392663171
drink	soft	3	100	28	6.743391863325639
bankrupt	country	3	8	350	6.743391863325639
set	kickoff	3	280	10	6.743391863325639
center	convention	4	267	14	6.741589620691654
disclose	deal	5	25	187	6.740817919661812
production	direct	4	43	87	6.7404322238859855
economic	development	6	52	108	6.7392757548534075
drive	burglary	5	223	21	6.738351246625109
college	professor	3	128	22	6.735171356520671
pass	away	80	296	254	6.733430516923058
change	laws	3	706	4	6.731078601886788
reception	hall	7	68	97	6.729619713056949
michael	jackson	5	76	62	6.729444745493713
editor	manage	5	76	62	6.729444745493713
form	function	3	109	26	6.72597893223995
society	modern	3	66	43	6.723944101097417
teach	english	7	154	43	6.723944101097417
association	memorials	3	71	40	6.7229277607659235
virginia	west	3	29	98	6.721912135915187
area	conservatory	3	316	9	6.720897225538553
wine	beer	4	73	52	6.719376197415702
writer	journal	3	73	39	6.719376197415702
september	2004	3	102	28	6.7148227111288685
core	common	3	28	102	6.7148227111288685
administration	obama	3	34	84	6.7148227111288685
monday	86	3	159	18	6.7117950184313
department	township	4	147	26	6.709528411459355
university	michigan	4	153	25	6.708396441969435
regional	johnson	5	52	92	6.707566895126069
marry	1955	6	383	15	6.706511797624493
marry	sharon	4	383	10	6.706511797624493
release	identity	5	171	28	6.706361132380672
garden	fence	3	115	25	6.705256734438868
percent	increase	11	69	153	6.703159793603288
cream	mix	3	30	96	6.7027498788282935
door	external	3	180	16	6.7027498788282935
salt	mix	3	30	96	6.7027498788282935
bus	ride	5	50	96	6.7027498788282935
$	revenue	8	192	40	6.7027498788282935
member	baptist	22	311	68	6.700838481693167
report	according	5	437	11	6.700647481186278
memorial	burial	14	145	93	6.69792749537145
traffic	highway	3	85	34	6.697749197769927
unit	island	3	49	59	6.697250081680918
2	for-4	5	603	8	6.695554377424089
air	fresh	6	95	61	6.694010029264134
graduate	academy	5	186	26	6.69197004007505
art	gallery	4	125	31	6.6896598793878495
university	arkansas	3	153	19	6.689287619021731
request	assistance	4	114	34	6.689287619021731
potential	stock	4	76	51	6.689287619021731
university	miami	3	153	19	6.689287619021731
tax	income	3	94	31	6.685817813093455
die	clarksville	4	648	6	6.684827970831031
die	69	6	648	9	6.684827970831031
die	83	4	648	6	6.684827970831031
2016	marie	3	172	17	6.68087537920553
brother	sister	4	75	52	6.680382065799839
property	ltd	5	212	23	6.680086158703962
mother	devote	3	154	19	6.679888921019481
mother	grandmother	3	154	19	6.679888921019481
residence	aug	4	71	55	6.67853364140747
vote	booth	4	279	14	6.67816424055002
group	llc	4	261	15	6.674843882258409
center	92	3	267	11	6.674475424833116
open	mic	4	436	9	6.671531148217573
single	defeat	3	109	27	6.671531148217573
bear	everett	4	436	9	6.671531148217573
bring	basket	4	302	13	6.67079601697064
mrs	1999	3	118	25	6.668103736021402
church	christ	10	328	30	6.6671259690975715
april	1954	3	164	18	6.6671259690975715
registration	voter	3	72	41	6.6671259690975715
son	predecease	4	127	31	6.666759477277771
marry	1960	7	383	18	6.665869813127147
donation	cash	5	77	64	6.664782028629273
september	exhibition	3	102	29	6.6641966380589
memorial	chapel	5	145	34	6.6641966380589
new	zealand	7	864	8	6.662107894330948
block	dig	16	158	100	6.662003536484984
lead	scorer	4	395	10	6.662003536484984
large	population	3	156	19	6.661273242852134
door	glaze	4	180	22	6.65835575946984
shower	electric	3	54	55	6.65835575946984
powerful	voice	4	45	88	6.65835575946984
electric	central	3	55	54	6.65835575946984
damage	storm	3	93	32	6.655444164049936
common	sense	15	102	146	6.654281169193817
dog	breed	3	149	20	6.6535063598084445
july	66	3	213	14	6.652538432874525
new	york	46	864	53	6.6503944737671565
kill	kayla	3	272	11	6.647708515270331
hand	fold	3	187	16	6.647708515270331
30	oct	12	141	85	6.645660686621473
november	2014	7	92	76	6.645505926993818
straight	forward	5	51	98	6.6444333832374705
news	fox	6	300	20	6.643856189774724
book	attendees	3	300	10	6.643856189774724
smith	fort	3	100	30	6.643856189774724
2015	pm	6	78	77	6.642414215600819
co	chair	4	68	59	6.639534583824631
board	unanimously	5	251	20	6.638096920486039
fee	entry	6	131	46	6.637618017563505
register	voter	4	98	41	6.63737862570352
award	scholarship	3	137	22	6.637139273560144
company	indicate	4	268	15	6.636660688370521
large	bowl	9	156	58	6.636182261889304
wide	variety	3	58	52	6.636182261889304
regional	2010	3	52	58	6.636182261889304
yard	receiver	3	232	13	6.636182261889304
st	memorials	7	176	40	6.635635682969756
st	joseph	7	176	40	6.635635682969756
2008	feb	4	62	65	6.633076351021482
skill	communication	3	63	48	6.6323605509368955
song	sing	6	108	56	6.6323605509368955
artist	talented	3	72	42	6.6323605509368955
coach	assistant	7	168	42	6.6323605509368955
locate	ocean	3	178	17	6.631406702941231
investigation	launch	8	176	46	6.626646899742502
29	2007	3	69	44	6.626646899742502
st	anthony	4	176	23	6.626646899742502
effect	immediate	4	78	52	6.623798537433471
green	river	4	70	58	6.622376462364273
restaurant	downtown	5	94	54	6.622092215483068
$	cost	45	192	238	6.621713306737387
son	born	5	127	40	6.620955787664646
pay	taxis	11	254	44	6.620955787664646
dig	23	6	100	61	6.620009447820357
bear	1933	3	436	7	6.619063728323438
bear	cecil	3	436	7	6.619063728323438
bear	utah	3	436	7	6.619063728323438
city	councilwoman	3	436	7	6.619063728323438
heart	catholic	6	197	31	6.618354845314716
die	a	7	648	11	6.6177137749724935
pm	2016	13	77	172	6.617028897180905
increase	salary	3	153	20	6.6152870375779536
door	knock	3	180	17	6.6152870375779536
thursday	86	3	170	18	6.6152870375779536
31	shot	3	51	60	6.6152870375779536
marry	wi	3	383	8	6.613402393233011
marry	1951	3	383	8	6.613402393233011
marry	1939	6	383	16	6.613402393233011
marry	1973	3	383	8	6.613402393233011
breakfast	island	3	52	59	6.611520207655034
regional	lee	3	52	59	6.611520207655034
order	pizza	3	128	24	6.609640474436811
international	airport	3	96	32	6.609640474436811
question	arise	4	410	10	6.608232280044003
iowa	jan	3	38	81	6.606825458829758
die	77	12	648	19	6.606825458829758
decline	request	9	81	114	6.606825458829758
arrest	assault	6	154	40	6.605888339575705
1	000	12	184	67	6.604951828643182
24	october	6	67	92	6.604951828643182
add	apiece	4	411	10	6.604717795867766
hour	last	12	187	66	6.603314395911878
bedroom	size	4	49	84	6.602613207542843
follow	burial	39	432	93	6.60099638002756
heat	stir	3	91	34	6.599345493708932
seed	tournament	3	34	91	6.599345493708932
2016	86	3	172	18	6.598413219013557
2016	springs	4	172	24	6.598413219013557
2016	65	3	172	18	6.598413219013557
increase	inc	4	153	27	6.597365129580691
w	march	3	20	155	6.596550474996368
member	jenkins	3	311	10	6.591904110140003
