word_x	word_y	f_xy	f_x	f_y	pmi
four	build	3	28	23	5.058781674220569
all	age	7	167	9	5.058461679755269
should	dinner	4	86	10	5.05654320202457
make	express	3	129	5	5.05654320202457
top	different	3	15	43	5.05654320202457
different	hospital	3	43	15	5.05654320202457
problem	nine	3	43	15	5.05654320202457
friday	problem	3	15	43	5.05654320202457
contact	or	3	15	43	5.05654320202457
problem	board	5	43	25	5.05654320202457
problem	contact	3	43	15	5.05654320202457
different	approach	3	43	15	5.05654320202457
different	department	3	43	15	5.05654320202457
problem	price	3	43	15	5.05654320202457
event	hospital	3	43	15	5.05654320202457
problem	before	3	43	15	5.05654320202457
make	recovery	3	129	5	5.05654320202457
should	hour	6	86	15	5.05654320202457
make	pool	3	129	5	5.05654320202457
problem	approach	3	43	15	5.05654320202457
board	different	5	25	43	5.05654320202457
make	tackle	3	129	5	5.05654320202457
make	pitch	3	129	5	5.05654320202457
event	attend	3	43	15	5.05654320202457
event	hour	3	43	15	5.05654320202457
july	different	3	15	43	5.05654320202457
make	advantage	3	129	5	5.05654320202457
make	outstanding	3	129	5	5.05654320202457
or	example	3	43	15	5.05654320202457
make	late	3	129	5	5.05654320202457
problem	catch	3	43	15	5.05654320202457
should	store	4	86	10	5.05654320202457
problem	half	3	43	15	5.05654320202457
or	nine	3	43	15	5.05654320202457
class	begin	4	21	41	5.054866624217186
begin	anything	4	41	21	5.054866624217186
begin	student	4	41	21	5.054866624217186
every	student	4	41	21	5.054866624217186
hold	own	4	41	21	5.054866624217186
church	begin	4	21	41	5.054866624217186
hold	several	4	41	21	5.054866624217186
county	education	3	38	17	5.054308197641261
three	arrest	3	38	17	5.054308197641261
many	arrest	3	38	17	5.054308197641261
set	fund	3	38	17	5.054308197641261
many	fund	3	38	17	5.054308197641261
three	grow	3	38	17	5.054308197641261
3	wrong	3	38	17	5.054308197641261
three	consider	3	38	17	5.054308197641261
county	definitely	3	38	17	5.054308197641261
three	fund	3	38	17	5.054308197641261
three	definitely	3	38	17	5.054308197641261
3	fund	3	38	17	5.054308197641261
walk	county	3	17	38	5.054308197641261
kill	photo	3	34	19	5.054308197641261
set	walk	3	38	17	5.054308197641261
3	message	3	38	17	5.054308197641261
free	friend	3	34	19	5.054308197641261
set	information	3	38	17	5.054308197641261
kill	friend	3	34	19	5.054308197641261
photo	question	3	19	34	5.054308197641261
free	remain	3	34	19	5.054308197641261
county	wrong	3	38	17	5.054308197641261
answer	big	5	22	49	5.052522683748887
about	afternoon	4	144	6	5.049848549450561
over	explain	3	54	12	5.049848549450561
plan	public	3	36	18	5.049848549450561
position	over	4	16	54	5.049848549450561
off	nice	3	36	18	5.049848549450561
almost	face	3	27	24	5.049848549450561
name	4	3	36	18	5.049848549450561
record	result	3	27	24	5.049848549450561
change	explain	3	54	12	5.049848549450561
almost	result	3	27	24	5.049848549450561
finish	mr	3	36	18	5.049848549450561
under	finish	3	18	36	5.049848549450561
yard	center	3	24	27	5.049848549450561
future	hard	3	18	36	5.049848549450561
future	finish	3	18	36	5.049848549450561
off	mr	3	36	18	5.049848549450561
change	simple	5	54	20	5.049848549450561
off	eight	3	36	18	5.049848549450561
plan	party	3	36	18	5.049848549450561
over	town	4	54	16	5.049848549450561
change	morning	3	54	12	5.049848549450561
part	excellent	3	36	18	5.049848549450561
tell	result	3	27	24	5.049848549450561
support	public	3	36	18	5.049848549450561
decision	finish	3	18	36	5.049848549450561
lead	face	3	27	24	5.049848549450561
result	fire	3	24	27	5.049848549450561
plan	present	3	36	18	5.049848549450561
member	meet	5	27	40	5.049848549450561
meet	six	5	40	27	5.049848549450561
about	worry	8	144	12	5.049848549450561
available	june	3	36	18	5.049848549450561
complete	area	4	27	32	5.049848549450561
yard	lead	3	24	27	5.049848549450561
city	center	4	32	27	5.049848549450561
available	detail	3	36	18	5.049848549450561
under	available	3	18	36	5.049848549450561
hard	excite	3	36	18	5.049848549450561
about	talk	16	144	24	5.049848549450561
plan	personal	3	36	18	5.049848549450561
face	center	3	24	27	5.049848549450561
over	2013	3	54	12	5.049848549450561
public	finish	3	18	36	5.049848549450561
strong	finish	3	18	36	5.049848549450561
plan	june	3	36	18	5.049848549450561
end	june	3	36	18	5.049848549450561
plan	excite	3	36	18	5.049848549450561
yard	check	3	24	27	5.049848549450561
time	round	5	120	9	5.049848549450561
date	change	3	12	54	5.049848549450561
off	personal	3	36	18	5.049848549450561
sign	change	3	12	54	5.049848549450561
measure	change	3	12	54	5.049848549450561
face	ask	3	24	27	5.049848549450561
change	award	3	54	12	5.049848549450561
strong	hard	3	18	36	5.049848549450561
nature	over	3	12	54	5.049848549450561
fire	talk	3	27	24	5.049848549450561
result	six	3	24	27	5.049848549450561
about	union	4	144	6	5.049848549450561
member	long	4	27	32	5.049848549450561
off	boy	3	36	18	5.049848549450561
police	ask	3	24	27	5.049848549450561
child	center	4	32	27	5.049848549450561
change	handle	3	54	12	5.049848549450561
yard	tell	3	24	27	5.049848549450561
plan	police	4	36	24	5.049848549450561
police	head	3	24	27	5.049848549450561
face	head	3	24	27	5.049848549450561
result	head	3	24	27	5.049848549450561
nice	hard	3	18	36	5.049848549450561
result	end	4	24	36	5.049848549450561
woman	hard	3	18	36	5.049848549450561
car	end	3	18	36	5.049848549450561
support	under	3	36	18	5.049848549450561
future	end	3	18	36	5.049848549450561
yard	six	3	24	27	5.049848549450561
support	future	3	36	18	5.049848549450561
over	political	3	54	12	5.049848549450561
change	leader	3	54	12	5.049848549450561
support	party	3	36	18	5.049848549450561
finish	excite	3	36	18	5.049848549450561
change	2013	3	54	12	5.049848549450561
personal	part	3	18	36	5.049848549450561
face	fire	3	24	27	5.049848549450561
check	police	3	27	24	5.049848549450561
public	end	3	18	36	5.049848549450561
time	husband	5	120	9	5.049848549450561
party	hard	3	18	36	5.049848549450561
change	political	3	54	12	5.049848549450561
record	save	3	27	24	5.049848549450561
change	identify	3	54	12	5.049848549450561
shoot	over	4	16	54	5.049848549450561
sign	over	3	12	54	5.049848549450561
way	fact	3	59	11	5.047623884336048
home	winner	3	59	11	5.047623884336048
home	quarter	3	59	11	5.047623884336048
doe	winner	3	59	11	5.047623884336048
home	deep	3	59	11	5.047623884336048
way	far	3	59	11	5.047623884336048
way	quarter	3	59	11	5.047623884336048
way	private	3	59	11	5.047623884336048
way	storage	3	59	11	5.047623884336048
home	sell	3	59	11	5.047623884336048
way	window	3	59	11	5.047623884336048
drug	doe	3	11	59	5.047623884336048
home	separate	3	59	11	5.047623884336048
way	accident	3	59	11	5.047623884336048
way	traffic	3	59	11	5.047623884336048
home	practice	3	59	11	5.047623884336048
home	12	3	59	11	5.047623884336048
way	winner	3	59	11	5.047623884336048
home	mind	3	59	11	5.047623884336048
way	12	3	59	11	5.047623884336048
dinner	out	3	10	65	5.04540264441937
easy	receive	3	26	25	5.04540264441937
life	son	3	50	13	5.04540264441937
news	side	3	25	26	5.04540264441937
sunday	start	3	13	50	5.04540264441937
16	out	3	10	65	5.04540264441937
receive	side	3	25	26	5.04540264441937
use	general	3	50	13	5.04540264441937
university	start	3	13	50	5.04540264441937
out	october	3	65	10	5.04540264441937
out	davis	3	65	10	5.04540264441937
perfect	five	3	26	25	5.04540264441937
life	incident	3	50	13	5.04540264441937
life	club	3	50	13	5.04540264441937
tree	two	3	10	65	5.04540264441937
general	start	3	13	50	5.04540264441937
life	general	3	50	13	5.04540264441937
life	university	3	50	13	5.04540264441937
football	start	3	13	50	5.04540264441937
two	store	3	65	10	5.04540264441937
away	easy	3	25	26	5.04540264441937
protect	out	3	10	65	5.04540264441937
access	out	3	10	65	5.04540264441937
interest	easy	3	25	26	5.04540264441937
road	news	3	26	25	5.04540264441937
campaign	start	3	13	50	5.04540264441937
important	easy	3	25	26	5.04540264441937
perfect	score	3	26	25	5.04540264441937
two	sponsor	3	65	10	5.04540264441937
perfect	enough	3	26	25	5.04540264441937
fly	out	3	10	65	5.04540264441937
life	video	3	50	13	5.04540264441937
road	board	3	26	25	5.04540264441937
easy	project	3	26	25	5.04540264441937
two	pm	3	65	10	5.04540264441937
park	easy	3	25	26	5.04540264441937
life	football	3	50	13	5.04540264441937
use	sunday	3	50	13	5.04540264441937
around	several	3	31	21	5.043184819169551
serve	list	3	31	21	5.043184819169551
serve	provide	5	31	35	5.043184819169551
class	become	3	21	31	5.043184819169551
student	become	3	21	31	5.043184819169551
assist	become	3	21	31	5.043184819169551
anything	become	3	21	31	5.043184819169551
serve	own	3	31	21	5.043184819169551
officer	same	3	21	31	5.043184819169551
assist	post	3	21	31	5.043184819169551
around	hear	4	31	28	5.043184819169551
around	four	4	31	28	5.043184819169551
church	same	3	21	31	5.043184819169551
game	national	4	62	14	5.043184819169551
serve	four	4	31	28	5.043184819169551
church	post	3	21	31	5.043184819169551
serve	officer	3	31	21	5.043184819169551
four	become	4	28	31	5.043184819169551
big	post	7	49	31	5.043184819169551
serve	student	3	31	21	5.043184819169551
game	march	4	62	14	5.043184819169551
serve	assist	3	31	21	5.043184819169551
around	comment	3	31	21	5.043184819169551
class	post	3	21	31	5.043184819169551
same	comment	3	31	21	5.043184819169551
post	four	4	31	28	5.043184819169551
meet	county	7	40	38	5.042235365340686
her	mother	4	79	11	5.04152368479963
her	private	4	79	11	5.04152368479963
there	tunnel	3	163	4	5.0409703981041085
there	santa	3	163	4	5.0409703981041085
again	night	4	30	29	5.039864460877939
come	hour	4	58	15	5.039864460877939
any	ball	5	68	16	5.039201305251053
here	surprise	5	68	16	5.039201305251053
another	incident	4	67	13	5.038207143015166
parent	another	4	13	67	5.038207143015166
very	mind	5	99	11	5.0378759077844855
go	oil	3	109	6	5.036551726837104
go	invite	4	109	8	5.036551726837104
go	mile	3	109	6	5.036551726837104
pet	go	3	6	109	5.036551726837104
go	basis	3	109	6	5.036551726837104
go	popular	3	109	6	5.036551726837104
go	truck	3	109	6	5.036551726837104
go	balance	3	109	6	5.036551726837104
go	exchange	3	109	6	5.036551726837104
go	brother	4	109	8	5.036551726837104
go	hang	3	109	6	5.036551726837104
go	station	3	109	6	5.036551726837104
go	notice	4	109	8	5.036551726837104
no	internet	4	97	9	5.03489820798459
volunteer	no	4	9	97	5.03489820798459
really	sign	5	91	12	5.03390700558154
stop	easy	5	42	26	5.03390700558154
year	21	5	91	12	5.03390700558154
include	3	4	23	38	5.033246582113431
point	seven	6	69	19	5.033246582113431
3	bear	4	38	23	5.033246582113431
country	pay	4	38	23	5.033246582113431
include	county	4	23	38	5.033246582113431
set	challenge	4	38	23	5.033246582113431
include	three	4	23	38	5.033246582113431
set	include	4	38	23	5.033246582113431
win	photo	4	46	19	5.033246582113431
county	pay	4	38	23	5.033246582113431
enjoy	stand	3	41	16	5.032146547717103
hold	block	3	41	16	5.032146547717103
high	tuesday	3	41	16	5.032146547717103
base	begin	3	16	41	5.032146547717103
me	throw	3	82	8	5.032146547717103
property	begin	3	16	41	5.032146547717103
begin	tuesday	3	41	16	5.032146547717103
high	surprise	3	41	16	5.032146547717103
base	hold	3	16	41	5.032146547717103
every	surprise	3	41	16	5.032146547717103
world	tuesday	3	41	16	5.032146547717103
begin	teach	3	41	16	5.032146547717103
enjoy	send	3	41	16	5.032146547717103
every	god	3	41	16	5.032146547717103
town	world	3	16	41	5.032146547717103
property	hold	3	16	41	5.032146547717103
position	world	3	16	41	5.032146547717103
development	begin	3	16	41	5.032146547717103
every	block	3	41	16	5.032146547717103
hold	stand	3	41	16	5.032146547717103
enjoy	teach	3	41	16	5.032146547717103
begin	child	6	41	32	5.032146547717103
high	town	3	41	16	5.032146547717103
hold	teach	3	41	16	5.032146547717103
shoot	high	3	16	41	5.032146547717103
every	shoot	3	41	16	5.032146547717103
every	american	3	41	16	5.032146547717103
provide	news	4	35	25	5.031596844894339
provide	receive	4	35	25	5.031596844894339
provide	board	4	35	25	5.031596844894339
provide	enough	4	35	25	5.031596844894339
everyone	news	4	35	25	5.031596844894339
never	internet	3	73	9	5.029948992012857
never	decision	6	73	18	5.029948992012857
never	though	5	73	15	5.029948992012857
never	nov	3	73	9	5.029948992012857
never	young	5	73	15	5.029948992012857
never	foundation	3	73	9	5.029948992012857
never	canada	3	73	9	5.029948992012857
per	never	3	9	73	5.029948992012857
never	waste	3	73	9	5.029948992012857
never	treatment	3	73	9	5.029948992012857
never	hour	5	73	15	5.029948992012857
never	system	3	73	9	5.029948992012857
never	conference	3	73	9	5.029948992012857
never	under	6	73	18	5.029948992012857
future	never	6	18	73	5.029948992012857
never	david	3	73	9	5.029948992012857
never	career	3	73	9	5.029948992012857
other	bank	3	73	9	5.029948992012857
die	wood	3	47	14	5.027754778599945
march	place	3	14	47	5.027754778599945
die	response	3	47	14	5.027754778599945
place	wood	3	47	14	5.027754778599945
show	funeral	3	47	14	5.027754778599945
show	response	3	47	14	5.027754778599945
place	player	3	47	14	5.027754778599945
place	funeral	3	47	14	5.027754778599945
show	double	3	47	14	5.027754778599945
die	player	3	47	14	5.027754778599945
national	die	3	14	47	5.027754778599945
medical	die	3	14	47	5.027754778599945
place	national	3	47	14	5.027754778599945
contact	community	3	15	44	5.023376338089371
man	hour	3	44	15	5.023376338089371
follow	light	3	30	22	5.023376338089371
community	nine	3	44	15	5.023376338089371
issue	nothing	4	40	22	5.023376338089371
follow	5	3	30	22	5.023376338089371
law	down	3	20	33	5.023376338089371
meet	charge	4	40	22	5.023376338089371
follow	charge	3	30	22	5.023376338089371
follow	community	6	30	44	5.023376338089371
5	move	3	22	30	5.023376338089371
great	lucky	4	88	10	5.023376338089371
always	black	3	60	11	5.023376338089371
past	community	3	15	44	5.023376338089371
man	july	3	44	15	5.023376338089371
process	keep	3	22	30	5.023376338089371
again	history	3	30	22	5.023376338089371
community	approach	3	44	15	5.023376338089371
catch	community	3	15	44	5.023376338089371
nothing	experience	3	22	30	5.023376338089371
meet	process	4	40	22	5.023376338089371
again	process	3	30	22	5.023376338089371
community	young	3	44	15	5.023376338089371
history	keep	3	22	30	5.023376338089371
always	listen	3	60	11	5.023376338089371
garden	community	3	15	44	5.023376338089371
july	community	3	15	44	5.023376338089371
friday	community	3	15	44	5.023376338089371
company	old	3	20	33	5.023376338089371
by	transport	4	176	5	5.023376338089371
choice	old	3	20	33	5.023376338089371
choice	community	4	20	44	5.023376338089371
light	meet	4	22	40	5.023376338089371
great	audience	4	88	10	5.023376338089371
simple	community	4	20	44	5.023376338089371
meet	answer	4	40	22	5.023376338089371
history	move	3	22	30	5.023376338089371
process	move	3	22	30	5.023376338089371
again	answer	3	30	22	5.023376338089371
top	community	3	15	44	5.023376338089371
by	replace	4	176	5	5.023376338089371
man	department	3	44	15	5.023376338089371
great	16	4	88	10	5.023376338089371
man	hospital	3	44	15	5.023376338089371
man	attend	3	44	15	5.023376338089371
some	practice	4	80	11	5.023376338089371
man	example	3	44	15	5.023376338089371
day	college	4	63	14	5.020101206056509
under	big	4	18	49	5.020101206056509
future	him	4	18	49	5.020101206056509
march	thing	4	14	63	5.020101206056509
nice	him	4	18	49	5.020101206056509
4	him	4	18	49	5.020101206056509
woman	him	4	18	49	5.020101206056509
personal	big	4	18	49	5.020101206056509
day	totally	4	63	14	5.020101206056509
day	6	4	63	14	5.020101206056509
thing	response	4	63	14	5.020101206056509
big	mr	4	49	18	5.020101206056509
one	6	4	63	14	5.020101206056509
tell	him	6	27	49	5.020101206056509
decision	big	4	18	49	5.020101206056509
thing	6	4	63	14	5.020101206056509
pretty	class	4	42	21	5.020101206056509
him	june	4	49	18	5.020101206056509
position	play	5	16	69	5.018139689723223
ball	play	5	16	69	5.018139689723223
state	overall	3	51	13	5.016833492222599
education	team	3	17	39	5.016833492222599
too	video	4	68	13	5.016833492222599
question	easy	4	34	26	5.016833492222599
back	raise	3	39	17	5.016833492222599
team	definitely	3	39	17	5.016833492222599
back	definitely	3	39	17	5.016833492222599
team	grow	3	39	17	5.016833492222599
team	president	3	39	17	5.016833492222599
back	consider	3	39	17	5.016833492222599
two	arrest	5	65	17	5.016833492222599
back	fund	3	39	17	5.016833492222599
back	president	3	39	17	5.016833492222599
right	couple	3	51	13	5.016833492222599
team	wrong	3	39	17	5.016833492222599
right	parent	3	51	13	5.016833492222599
here	sunday	4	68	13	5.016833492222599
here	parent	4	68	13	5.016833492222599
right	video	3	51	13	5.016833492222599
right	sunday	3	51	13	5.016833492222599
grow	back	3	17	39	5.016833492222599
arrest	back	3	17	39	5.016833492222599
back	information	3	39	17	5.016833492222599
right	30	3	51	13	5.016833492222599
too	university	4	68	13	5.016833492222599
team	information	3	39	17	5.016833492222599
too	sunday	4	68	13	5.016833492222599
here	university	4	68	13	5.016833492222599
right	overall	3	51	13	5.016833492222599
should	under	7	86	18	5.015901217527224
from	along	5	158	7	5.015528476266685
from	previous	5	158	7	5.015528476266685
her	6	5	79	14	5.015528476266685
her	college	5	79	14	5.015528476266685
way	hour	4	59	15	5.01520240664367
home	nine	4	59	15	5.01520240664367
home	travel	4	59	15	5.01520240664367
way	hospital	4	59	15	5.01520240664367
doe	hour	4	59	15	5.01520240664367
world	center	5	41	27	5.01422463971984
hold	fire	5	41	27	5.01422463971984
begin	center	5	41	27	5.01422463971984
complete	begin	5	27	41	5.01422463971984
lead	begin	5	27	41	5.01422463971984
every	member	5	41	27	5.01422463971984
every	record	5	41	27	5.01422463971984
every	ask	5	41	27	5.01422463971984
provide	photo	3	35	19	5.012488021946634
provide	music	3	35	19	5.012488021946634
provide	seven	3	35	19	5.012488021946634
everyone	seven	3	35	19	5.012488021946634
position	no	7	16	97	5.012178131484506
service	detail	3	37	18	5.010320185263924
love	conference	3	74	9	5.010320185263924
service	mr	3	37	18	5.010320185263924
help	june	3	37	18	5.010320185263924
love	david	3	74	9	5.010320185263924
service	share	3	37	18	5.010320185263924
love	17	4	74	12	5.010320185263924
service	personal	3	37	18	5.010320185263924
love	fish	3	74	9	5.010320185263924
boy	help	3	18	37	5.010320185263924
service	decision	3	37	18	5.010320185263924
service	june	3	37	18	5.010320185263924
love	nov	3	74	9	5.010320185263924
think	bank	3	74	9	5.010320185263924
under	service	3	18	37	5.010320185263924
under	help	3	18	37	5.010320185263924
2016	help	3	18	37	5.010320185263924
party	help	3	18	37	5.010320185263924
love	bank	3	74	9	5.010320185263924
good	station	4	148	6	5.010320185263924
think	volunteer	3	74	9	5.010320185263924
love	july	5	74	15	5.010320185263924
service	excellent	3	37	18	5.010320185263924
service	party	3	37	18	5.010320185263924
love	career	3	74	9	5.010320185263924
love	camp	3	74	9	5.010320185263924
love	hospital	5	74	15	5.010320185263924
service	nice	3	37	18	5.010320185263924
love	lie	3	74	9	5.010320185263924
today	wonderful	3	37	18	5.010320185263924
service	eight	3	37	18	5.010320185263924
love	blame	3	74	9	5.010320185263924
love	system	3	74	9	5.010320185263924
service	excite	3	37	18	5.010320185263924
just	basis	4	148	6	5.010320185263924
yard	service	4	24	37	5.010320185263924
follow	service	5	30	37	5.010320185263924
love	waste	3	74	9	5.010320185263924
happen	detail	3	37	18	5.010320185263924
become	different	6	31	43	5.009237487246213
meat	say	4	7	127	5.00869644278426
say	arrive	4	127	7	5.00869644278426
13	say	4	7	127	5.00869644278426
say	early	4	127	7	5.00869644278426
say	obviously	4	127	7	5.00869644278426
say	confuse	4	127	7	5.00869644278426
night	full	3	29	23	5.008155601150602
its	pay	3	29	23	5.008155601150602
house	pay	3	29	23	5.008155601150602
pass	both	3	29	23	5.008155601150602
its	huge	3	29	23	5.008155601150602
include	hit	3	23	29	5.008155601150602
house	bad	3	29	23	5.008155601150602
house	line	3	29	23	5.008155601150602
program	kid	3	29	23	5.008155601150602
house	kid	3	29	23	5.008155601150602
hit	bear	3	29	23	5.008155601150602
kid	night	3	23	29	5.008155601150602
pay	night	3	23	29	5.008155601150602
bear	night	3	23	29	5.008155601150602
its	small	3	29	23	5.008155601150602
its	turn	3	29	23	5.008155601150602
include	room	3	23	29	5.008155601150602
its	bad	3	29	23	5.008155601150602
call	own	5	53	21	5.006426269159433
all	software	3	167	4	5.005994259861134
all	variety	3	167	4	5.005994259861134
very	husband	4	99	9	5.005454430092108
must	ask	4	33	27	5.005454430092108
lead	old	4	27	33	5.005454430092108
per	very	4	9	99	5.005454430092108
week	six	4	33	27	5.005454430092108
very	volunteer	4	99	9	5.005454430092108
member	old	4	27	33	5.005454430092108
head	down	4	27	33	5.005454430092108
very	focus	4	99	9	5.005454430092108
tell	must	4	27	33	5.005454430092108
very	war	4	99	9	5.005454430092108
tell	down	4	27	33	5.005454430092108
member	down	4	27	33	5.005454430092108
old	fire	4	33	27	5.005454430092108
lead	down	4	27	33	5.005454430092108
old	six	4	33	27	5.005454430092108
must	center	4	33	27	5.005454430092108
game	decision	5	62	18	5.002542834672205
finish	post	5	36	31	5.002542834672205
die	seven	4	47	19	5.002219686492808
dinner	another	3	10	67	5.001681266990052
another	minute	3	67	10	5.001681266990052
another	please	3	67	10	5.001681266990052
key	another	3	10	67	5.001681266990052
family	release	3	61	11	4.999529596135003
family	director	3	61	11	4.999529596135003
only	release	3	61	11	4.999529596135003
family	12	3	61	11	4.999529596135003
family	sell	3	61	11	4.999529596135003
only	prepare	3	61	11	4.999529596135003
only	private	3	61	11	4.999529596135003
lot	handle	3	56	12	4.997381129556426
stop	tuesday	3	42	16	4.997381129556426
see	value	3	56	12	4.997381129556426
ball	stop	3	16	42	4.997381129556426
long	care	3	32	21	4.997381129556426
town	stop	3	16	42	4.997381129556426
block	stop	3	16	42	4.997381129556426
pretty	clear	3	42	16	4.997381129556426
some	march	5	80	14	4.997381129556426
pretty	tuesday	3	42	16	4.997381129556426
everyone	child	5	35	32	4.997381129556426
child	through	4	32	28	4.997381129556426
stop	surprise	3	42	16	4.997381129556426
police	four	3	24	28	4.997381129556426
city	own	3	32	21	4.997381129556426
2	2013	3	56	12	4.997381129556426
get	fix	4	128	7	4.997381129556426
such	father	3	32	21	4.997381129556426
2	wear	3	56	12	4.997381129556426
lot	position	4	56	16	4.997381129556426
pretty	surprise	3	42	16	4.997381129556426
each	surprise	3	42	16	4.997381129556426
church	such	3	21	32	4.997381129556426
each	teach	3	42	16	4.997381129556426
2	visit	3	56	12	4.997381129556426
child	comment	3	32	21	4.997381129556426
own	child	3	21	32	4.997381129556426
class	child	3	21	32	4.997381129556426
into	soon	5	70	16	4.997381129556426
lot	award	3	56	12	4.997381129556426
idea	four	3	24	28	4.997381129556426
lot	ball	4	56	16	4.997381129556426
church	long	3	21	32	4.997381129556426
city	officer	3	32	21	4.997381129556426
lot	election	3	56	12	4.997381129556426
child	assist	3	32	21	4.997381129556426
pretty	god	3	42	16	4.997381129556426
child	student	3	32	21	4.997381129556426
get	confuse	4	128	7	4.997381129556426
into	ball	5	70	16	4.997381129556426
church	area	3	21	32	4.997381129556426
property	each	3	16	42	4.997381129556426
church	city	3	21	32	4.997381129556426
long	list	3	32	21	4.997381129556426
business	small	4	39	23	4.995771876694769
back	full	4	39	23	4.995771876694769
play	son	4	69	13	4.995771876694769
team	pay	4	39	23	4.995771876694769
back	kid	4	39	23	4.995771876694769
point	son	4	69	13	4.995771876694769
back	pay	4	39	23	4.995771876694769
parent	point	4	13	69	4.995771876694769
win	team	8	46	39	4.995771876694769
free	old	5	34	33	4.9948071858926
kill	down	5	34	33	4.9948071858926
private	my	5	11	102	4.9948071858926
kill	old	5	34	33	4.9948071858926
serve	house	4	31	29	4.992558746099583
house	post	4	29	31	4.992558746099583
post	night	4	31	29	4.992558746099583
become	night	4	31	29	4.992558746099583
case	night	4	31	29	4.992558746099583
leave	news	3	27	25	4.990954860396993
report	garden	3	45	15	4.990954860396993
up	career	3	75	9	4.990954860396993
member	receive	3	27	25	4.990954860396993
them	order	3	75	9	4.990954860396993
up	lie	3	75	9	4.990954860396993
live	travel	3	45	15	4.990954860396993
plan	board	4	36	25	4.990954860396993
check	board	3	27	25	4.990954860396993
new	act	3	75	9	4.990954860396993
up	nine	5	75	15	4.990954860396993
choice	open	4	20	45	4.990954860396993
open	nine	3	45	15	4.990954860396993
them	age	3	75	9	4.990954860396993
under	new	6	18	75	4.990954860396993
up	bank	3	75	9	4.990954860396993
per	new	3	9	75	4.990954860396993
report	simple	4	45	20	4.990954860396993
available	news	4	36	25	4.990954860396993
board	six	3	25	27	4.990954860396993
up	war	3	75	9	4.990954860396993
then	board	5	45	25	4.990954860396993
finish	board	4	36	25	4.990954860396993
fire	news	3	27	25	4.990954860396993
well	july	3	45	15	4.990954860396993
them	nine	5	75	15	4.990954860396993
them	volunteer	3	75	9	4.990954860396993
up	20	3	75	9	4.990954860396993
party	start	4	18	50	4.990954860396993
then	hospital	3	45	15	4.990954860396993
them	career	3	75	9	4.990954860396993
us	fight	3	45	15	4.990954860396993
report	approach	3	45	15	4.990954860396993
market	head	3	25	27	4.990954860396993
new	conference	3	75	9	4.990954860396993
fire	enough	3	27	25	4.990954860396993
open	require	4	45	20	4.990954860396993
us	require	4	45	20	4.990954860396993
six	watch	3	27	25	4.990954860396993
off	board	4	36	25	4.990954860396993
them	resource	3	75	9	4.990954860396993
up	conference	3	75	9	4.990954860396993
park	center	3	25	27	4.990954860396993
off	enough	4	36	25	4.990954860396993
head	project	3	27	25	4.990954860396993
record	five	3	27	25	4.990954860396993
new	age	3	75	9	4.990954860396993
complete	board	3	27	25	4.990954860396993
report	nine	3	45	15	4.990954860396993
report	require	4	45	20	4.990954860396993
us	hour	3	45	15	4.990954860396993
use	4	4	50	18	4.990954860396993
over	enough	6	54	25	4.990954860396993
market	ask	3	25	27	4.990954860396993
report	attend	3	45	15	4.990954860396993
well	hour	3	45	15	4.990954860396993
leave	interest	3	27	25	4.990954860396993
them	17	4	75	12	4.990954860396993
member	interest	3	27	25	4.990954860396993
report	april	3	45	15	4.990954860396993
park	ask	3	25	27	4.990954860396993
report	friday	3	45	15	4.990954860396993
enough	six	3	25	27	4.990954860396993
lead	project	3	27	25	4.990954860396993
report	project	5	45	25	4.990954860396993
interest	ask	3	25	27	4.990954860396993
yet	ask	3	25	27	4.990954860396993
report	contact	3	45	15	4.990954860396993
over	board	6	54	25	4.990954860396993
4	start	4	18	50	4.990954860396993
park	leave	3	25	27	4.990954860396993
up	17	4	75	12	4.990954860396993
new	explain	4	75	12	4.990954860396993
ask	news	3	27	25	4.990954860396993
open	department	3	45	15	4.990954860396993
friday	open	3	15	45	4.990954860396993
open	catch	3	45	15	4.990954860396993
tell	market	3	27	25	4.990954860396993
park	off	4	25	36	4.990954860396993
new	husband	3	75	9	4.990954860396993
open	board	5	45	25	4.990954860396993
deal	then	3	15	45	4.990954860396993
head	news	3	27	25	4.990954860396993
well	price	3	45	15	4.990954860396993
yet	member	3	25	27	4.990954860396993
open	past	3	45	15	4.990954860396993
leave	enough	3	27	25	4.990954860396993
open	young	3	45	15	4.990954860396993
report	deal	3	45	15	4.990954860396993
open	deal	3	45	15	4.990954860396993
lead	board	3	27	25	4.990954860396993
important	fire	3	25	27	4.990954860396993
report	travel	3	45	15	4.990954860396993
center	offer	3	27	25	4.990954860396993
present	life	4	18	50	4.990954860396993
lead	market	3	27	25	4.990954860396993
complete	market	3	27	25	4.990954860396993
finish	market	4	36	25	4.990954860396993
them	sign	4	75	12	4.990954860396993
new	17	4	75	12	4.990954860396993
park	support	4	25	36	4.990954860396993
them	blame	3	75	9	4.990954860396993
member	offer	3	27	25	4.990954860396993
tell	offer	3	27	25	4.990954860396993
us	july	3	45	15	4.990954860396993
away	tell	3	25	27	4.990954860396993
them	waste	3	75	9	4.990954860396993
check	news	3	27	25	4.990954860396993
name	news	4	36	25	4.990954860396993
us	contact	3	45	15	4.990954860396993
report	company	4	45	20	4.990954860396993
report	catch	3	45	15	4.990954860396993
up	husband	3	75	9	4.990954860396993
new	round	3	75	9	4.990954860396993
future	start	4	18	50	4.990954860396993
complete	enough	3	27	25	4.990954860396993
